circ_id	circ_name	logFC	logCPM	LR	PValue	DE	FDR
1:90803041|90805557	sus_circCOL12A1_25	-3.8574525264051	-3.78953063464967	14.9099368304821	0.000112767432699771	-1	0.0224485119786198
1:95648999|95669745	sus_circATP5F1A_9	3.9847170208255	-4.39372278103861	13.4845826578235	0.000240531630965462	1	0.0379265820080061
10:12547679|12551049	sus_circENSSSCG00000041187_2	3.52808072064413	-1.81478487314538	20.0489546213021	7.54847841910801e-06	1	0.00301711986245322
10:14622896|14623605	sus_circCOQ8A_2	-3.93710040789058	-3.42968799353638	17.2866669339534	3.21434363982544e-05	-1	0.00884323721269054
10:25760691|25779015	sus_circENSSSCG00000039368_13	3.46099490778157	-3.46991471061424	15.5891391515135	7.87053743252179e-05	1	0.017519458573092
10:27641998|27648976	sus_circFBP2_8	3.74723488621386	-3.48224563990485	17.439828075733	2.9654686299539e-05	1	0.00837014203328371
10:31215191|31224915	sus_circGKAP1_32	3.94932198726014	-3.66972083607086	17.7774522891983	2.48308539916705e-05	1	0.00748302615892981
10:41402999|41416627	sus_circSVIL_53	3.67487418834534	-1.66978491762982	21.566028872151	3.41853579917255e-06	1	0.0016020011159931
10:41430334|41431903	sus_circSVIL_71	4.35169984156768	-3.84768304248976	19.1860277016049	1.18578154392437e-05	1	0.00429698451182658
10:42061873|42079536	sus_circZEB1_7	3.14370279117318	-1.44062764594065	16.7287411417202	4.31227439735201e-05	1	0.0109702020526091
10:48164054|48164543	sus_circENSSSCG00000026354_26	-3.38064287720955	-2.96826015618502	15.5705225317056	7.9484152968504e-05	-1	0.0175518111491244
10:48735609|48739057	sus_circENSSSCG00000011068_51	3.79116073204637	-3.09739845285559	19.4938338562109	1.00924948954428e-05	1	0.0038165217569477
10:48815859|48817035	sus_circENSSSCG00000011068_108	3.87802838237284	-3.74324346383371	16.9880311090851	3.7616199697824e-05	1	0.00993047393747784
10:53197803|53202893	sus_circMLLT10_51	2.64261000769382	-0.474815129142057	12.8384044465001	0.000339577051200527	1	0.0482463198072106
10:64498378|64502263	sus_circPRKCQ_1	4.26234624769227	-4.21162841150715	16.0208866634363	6.26475295959528e-05	1	0.0145744046168333
11:17760988|17781703	sus_circENSSSCG00000046352,ENSSSCG00000045213_5	2.89896296545917	-2.96937198394676	12.9191695933186	0.000325234112931302	1	0.0468442345422317
11:18714362|18715144	sus_circFNDC3A_40	5.47978452120704	-2.95833424894885	32.5080823511992	1.18697859464041e-08	1	1.90877235497512e-05
11:2366496|2376189	sus_circENSSSCG00000009281_7	4.34201469586856	-4.16958900714997	16.7968014032027	4.16033691827336e-05	1	0.0107229399591981
11:48077009|48108814	sus_circLMO7_26	-3.91436819819975	1.20219686300767	25.3608663965223	4.75466435198116e-07	-1	0.000325651283889328
11:48078638|48108814	sus_circLMO7_35	-4.41295396395834	-2.12072825957353	26.1131220266966	3.21988335271067e-07	-1	0.000230869571825641
11:49250535|49253425	sus_circMYCBP2_80	3.5219219749697	-3.80871158770209	14.3833308190949	0.000149116505340169	1	0.0274525728684715
11:51531489|51540684	sus_circNDFIP2_8	2.86566252646005	-1.37406636743206	14.4488395138118	0.000144018566626295	1	0.0268164761454612
11:552302|555980	sus_circPSPC1_29	2.96239373958762	-3.02299213058073	13.2685696521034	0.000269893050230952	1	0.0413008354255269
11:64261142|64267916	sus_circENSSSCG00000026996_48	4.68854995242449	-1.46594919316605	31.5315678569003	1.96224151834239e-08	1	2.66924803874292e-05
12:20126112|20136260	sus_circEZH1_31	-3.0092402878895	-2.57911736598269	13.8014259318884	0.000203181963492206	-1	0.0337288946921249
12:36103170|36107578	sus_circTUBD1_16	4.58713216612724	-3.9939934411352	19.3863040760253	1.06770032012223e-05	1	0.00400661704036058
12:36123743|36126760	sus_circENSSSCG00000017670_2	3.74613436774464	-1.8640302866491	21.9713762348123	2.76747214522335e-06	1	0.00134184038043299
12:37509450|37517080	sus_circPPM1D_13	2.77864956949374	-1.33877800039185	13.7151178219058	0.000212735146142995	1	0.0347261761392288
12:39036725|39037930	sus_circSYNRG_42	3.29081342251545	-3.59954453687702	13.9009294623291	0.000192703149238666	1	0.0324849085072864
12:44919705|44920437	sus_circSUPT6H_2	4.68171143331447	-3.92683852282188	20.446855591068	6.13102027726019e-06	1	0.00252304364703957
12:59827745|59839936	sus_circULK2_23	-3.45235633064141	-3.22557831540789	15.3404122588184	8.977536241088e-05	-1	0.0190732723324217
12:6149239|6151143	sus_circJPT1,NT5C_2	3.60066585299089	-3.36618264323701	17.040355386715	3.65937628903032e-05	1	0.0097393106657665
13:100517571|100559022	sus_circPPM1L_4	3.71838928159708	-4.28468742547448	12.8662532476488	0.00033456076825943	1	0.0478058567828699
13:118870363|118871314	sus_circFXR1_9	3.19087286827598	-3.41628913455021	13.8560151831653	0.000197363968668561	1	0.0329305312084093
13:120919103|120935351	sus_circMCCC1_4	2.71277245468113	0.781088576296529	13.635420906501	0.000221958099640937	1	0.035836266678361
13:120931036|120933597	sus_circMCCC1_13	3.90650745922257	-2.05284622283731	23.1510867385656	1.49758544470435e-06	1	0.000810367478592447
13:120931036|120935351	sus_circMCCC1_14	3.4302280780986	1.08029739661242	20.4931930362179	5.98436948900291e-06	1	0.00249413241060393
13:121393206|121398502	sus_circSNORA63,SNORA63_2	3.86826112200986	-4.2003598398723	14.1292249278194	0.000170671487468288	1	0.0295856757975559
13:12556296|12562815	sus_circTOP2B_58	2.88785539292438	-1.51736508998502	14.5598785039983	0.000135774926558799	1	0.0258717273482915
13:127201706|127202743	sus_circTP63_2	4.03490183764627	-3.80646961051497	17.5060948326562	2.86388131379583e-05	1	0.0082015866560173
13:132986164|132991254	sus_circDLG1_67	5.83467413046882	-2.11885690194723	39.8211702900416	2.78312043862964e-10	1	8.79304458065367e-07
13:133308842|133312344	sus_circPAK2_24	3.72417191361507	-2.12208217596415	21.4050998708981	3.71780966654182e-06	1	0.0017257332434144
13:133397387|133404400	sus_circPAK2,PIGX_7	3.56978152094152	-3.61359733461068	15.6055830006059	7.80238749583186e-05	1	0.0174470647515243
13:135007591|135020313	sus_circZNF148_8	2.72646325339836	-1.04409989393894	13.4105536240484	0.000250212555646114	1	0.038960760135281
13:138162727|138169777	sus_circCCDC58_2	3.57760451869876	-2.25276844929008	19.8327445303746	8.45222774925657e-06	1	0.00328503210403844
13:140282902|140286985	sus_circGSK3B_11	3.53354948521609	-3.00135199338482	17.7518324066977	2.51674967098747e-05	1	0.00753808857112707
13:146211076|146212596	sus_circNAA50_6	2.8690864470513	-1.71476075499948	14.2708324853047	0.000158298924583748	1	0.0281875912041625
13:1507557|1513988	sus_circATP2C1_42	3.47586687307221	-4.01853218488653	13.0126297986027	0.000309397130419434	1	0.0452077543337512
13:157446519|157449706	sus_circZBTB11_26	3.59736257827417	-3.91861456557938	14.2345627951731	0.000161379120072386	1	0.0283766495119024
13:16954535|16960769	sus_circGADL1_19	3.12169617774068	-2.67398664079215	15.1023758276237	0.000101835044355402	1	0.0209924207461918
13:17012278|17025247	sus_circGADL1_42	2.81760454723906	-1.82957961005746	13.7404422479707	0.000209886074745529	1	0.0343756888507134
13:19376546|19377740	sus_circENSSSCG00000011236_39	4.20816730711737	-3.93485432828207	17.6606712994139	2.64029741001493e-05	1	0.00774239547699647
13:195579179|195579471	sus_circHUNK_1	-3.89599012625301	-3.75506728904534	15.2770760326117	9.28363506664987e-05	-1	0.019638397099305
13:197054745|197067577	sus_circTMEM50B_4	3.23035956373062	-2.64680357982972	16.1070247672412	5.98615778075672e-05	1	0.0140936602250691
13:197062124|197067577	sus_circTMEM50B_12	3.73258751093553	-4.01507828261579	14.4705744386629	0.000142366203665836	1	0.0266099822890064
13:22216776|22226182	sus_circGOLGA4,ITGA9_44	4.09369112945713	-4.30998542538434	14.4650394512462	0.000142785171951972	1	0.0266374577358477
13:29484735|29487818	sus_circLRRC2_4	3.79266085832527	-3.97508939272335	15.0420958790639	0.000105139641354908	1	0.0214087042694022
13:30650759|30652373	sus_circENSSSCG00000029251_11	5.16743266604516	-3.57025746840951	26.1074393822182	3.2293736435965e-07	1	0.000230869571825641
13:35084780|35101407	sus_circSFMBT1_44	3.33815912638856	-2.66250317041369	16.9354745196468	3.86720884164573e-05	1	0.0101003244898258
13:4067610|4068255	sus_circPLCL2_1	5.0722232974312	-1.79732542086429	17.3794786189521	3.06113266846977e-05	1	0.00854169389787083
13:61453739|61488274	sus_circ13:61453739|61488274	3.77498312943226	-4.25958278483431	13.3191528731798	0.000262708837326263	1	0.040329512453619
13:69061565|69062499	sus_circTMCC1_6	3.16420647785119	-3.35569547878568	13.9075035785904	0.000192030308689499	1	0.0324526856134541
13:7021801|7038479	sus_circKAT2B_2	3.208304412655	-3.51795682002523	13.6119500622052	0.000224750313365447	1	0.0361054323676731
13:71794794|71797638	sus_circRAB7A_6	3.41731857604956	-3.58706428548718	14.6943850536082	0.000126422446658233	1	0.0243741481704738
13:71794794|71811678	sus_circRAB7A_7	3.15422113443006	-3.39375809848012	13.7409251427244	0.000209832122834838	1	0.0343756888507134
13:77444936|77463301	sus_circSTAG1_66	3.41934810940293	-3.22410189115574	16.1831296296136	5.75039611658946e-05	1	0.0136039926678987
13:82802690|82893436	sus_circTFDP2_30	3.16981598887978	-3.17167471683156	14.5226650361	0.000138483366341813	1	0.0261187536481637
14:103578343|103579176	sus_circBTAF1_59	4.19295007855002	-2.55382772031802	24.443188560551	7.6533615160167e-07	1	0.000480503547180582
14:103750603|103752747	sus_circCPEB3_19	3.73919032128833	-4.04946077155492	14.3511224886799	0.000151689231684004	1	0.0275887136374134
14:104064308|104070594	sus_circIDE_40	3.04139817965821	-0.636830603134793	16.3713845312574	5.20653738052762e-05	1	0.0125600661114196
14:105866977|105873711	sus_circTBC1D12_4	3.31154462817699	-1.49536082348722	18.3493894591615	1.83877899751623e-05	1	0.00609459856143026
14:11905048|11908167	sus_circELP3_22	3.76396061359887	-3.80437831330313	15.8668622933873	6.79582845889829e-05	1	0.0155877524805952
14:132485606|132488764	sus_circENSSSCG00000010719_2	2.80213441399631	-0.73065681689538	14.17897773819	0.000166217228852435	1	0.0289673448901516
14:132517233|132520408	sus_circENSSSCG00000023865_5	3.65000057786345	-3.04557873978911	18.4372991324037	1.75587194264995e-05	1	0.00588950718517198
14:134058259|134059037	sus_circFAM53B_2	-3.33584756995235	-2.24389047256787	17.0233122842761	3.69236867852133e-05	-1	0.00980048707619882
14:30426235|30453912	sus_circCLIP1_52	4.30981754135915	-1.34439894162282	28.1212081454766	1.13950292955824e-07	1	0.000110422002417318
14:31091335|31091801	sus_circKDM2B_6	4.11128695554785	-4.02369720523692	16.6048641475208	4.60328101665633e-05	1	0.0115900912425027
14:43569251|43569748	sus_circMYO18B_14	2.69933517313062	0.461305744798724	13.4820209212073	0.000240860243909454	1	0.0379265820080061
14:50462714|50484982	sus_circPI4KA_25	3.576453625213	-3.36659386587829	16.8365974031999	4.07400183292371e-05	1	0.0105457668880129
14:60161772|60163058	sus_circ14:60161772|60163058	3.92760434004447	-3.88303813833711	16.3783660278986	5.1873943425545e-05	1	0.0125447846098388
14:63220984|63237347	sus_circCCDC6_17	3.79590128826431	-1.7123008090253	22.6668028758265	1.92667944828517e-06	1	0.000998427717057917
14:87706284|87707473	sus_circLDB3,OPN4_22	3.51335807465122	-3.82022366937493	14.2669346795125	0.000158627085339453	1	0.0281875912041625
14:87806050|87822845	sus_circBMPR1A_3	3.77871951346672	-2.73190926187824	20.4668246739229	6.06738403755679e-06	1	0.00251801579409486
14:87806080|87822845	sus_circBMPR1A_11	3.96029453035734	-2.94344475318816	21.2604566282908	4.00917287233759e-06	1	0.00182635539284878
14:90510793|90511831	sus_circNCOA4_2	2.92735599561109	-1.61842633603069	14.836003077285	0.000117275163451326	1	0.0230645864633529
14:92300012|92306117	sus_circUBE2D1_3	3.14207528275903	-0.102184161739556	17.461455838713	2.93192117418849e-05	1	0.00829937062550199
14:99835049|99845071	sus_circATAD1_7	3.29345936641132	-1.99453763179183	17.715945029701	2.56467789382968e-05	1	0.00761180855386263
15:101575465|101597399	sus_circBOLL_9	3.65145988695078	-2.99715483369213	18.6894899541147	1.5382804476429e-05	1	0.00526791131479165
15:105113267|105123855	sus_circSTRADB_35	4.27813526955626	1.5452170759546	29.4625363721527	5.70080865130503e-08	1	6.13569891127602e-05
15:112808098|112844349	sus_circKANSL1L_24	4.56024794485166	-3.19528987090289	24.7612347432742	6.48894659559756e-07	1	0.000421935492363897
15:112840121|112844349	sus_circKANSL1L_32	3.8760483298338	-4.18087666380365	14.2991294124133	0.000155936981153574	1	0.0279352457129672
15:112840121|112870004	sus_circKANSL1L_33	3.25202382938063	-0.0783253848819394	18.5190798038788	1.68211940541362e-05	1	0.00568103926913864
15:128371748|128373809	sus_circRHBDD1_2	2.87087618117092	-0.16977220826411	14.9266750012303	0.000111771360565726	1	0.0223280823452969
15:137394756|137418845	sus_circRBM44,LRRFIP1_20	3.68359112622783	-2.37938026157328	20.4477268480293	6.12822988302358e-06	1	0.00252304364703957
15:31472458|31473618	sus_circPTPN4_91	2.94202783515727	-1.28795224913908	15.1707535891952	9.82128458788677e-05	1	0.0205537661347608
15:60412325|60414442	sus_circPRPF40A_42	4.06394669037315	-2.98340133911655	21.9560523805403	2.78965750054285e-06	1	0.00134390786083893
15:608519|610257	sus_circNEB_82	3.11061959886124	-3.19677306726179	14.011027355062	0.000181741642379999	1	0.031173625110301
15:622250|623446	sus_circNEB_109	4.64990660733385	-2.78557085149264	27.31306883484	1.73037930464379e-07	1	0.000146100698151226
15:733100|734562	sus_circNEB_221	3.26277504967609	-1.60547602775995	17.8135429083475	2.43642883691602e-05	1	0.00742874840144854
15:743708|745925	sus_circNEB_252	5.78920807838022	-0.974195780277919	43.3759187645755	4.51713126071373e-11	1	2.21208434968412e-07
15:76177104|76192330	sus_circUBR3_31	3.20253230615333	-1.48156040371041	17.3889450785773	3.04592414799197e-05	1	0.00853084728688286
15:84339691|84350434	sus_circ15:84339691|84350434	3.20133767414004	-2.34076091157539	16.4050078747883	5.11499133431608e-05	1	0.0124310789395927
15:84354981|84367087	sus_circ15:84354981|84367087	6.46482499856439	-2.45974805367113	42.1446293749026	8.47664210792354e-11	1	3.53488814521858e-07
15:84363587|84367753	sus_circ15:84363587|84367753	-2.83666026094069	-1.85651205904455	13.5486876080193	0.000232453907932038	-1	0.0370195132531377
15:84365150|84367087	sus_circ15:84365150|84367087	7.01407780840929	1.4496438397046	59.9031953921431	9.96395514033245e-15	1	1.73011990682613e-10
15:84365150|84371863	sus_circ15:84365150|84371863	2.80598441631265	-1.40367900188115	13.9282946169365	0.000189917947005099	1	0.0322086954749243
15:84370578|84371863	sus_circ15:84370578|84371863	3.77666413313409	-3.82229703543628	15.9227973605851	6.59792018576968e-05	1	0.01516933095856
15:84370578|84376623	sus_circ15:84370578|84376623	5.36623388543076	-1.28107501181576	38.5369034617477	5.37280947547104e-10	1	1.50349630184738e-06
15:84374212|84376623	sus_circ15:84374212|84376623	3.48545216745014	0.0745778433512247	20.8427079408554	4.9858685641505e-06	1	0.0021800265129912
15:84381742|84387035	sus_circ15:84381742|84387035	4.13614995437901	-2.68691168451681	23.505614247804	1.24549791548188e-06	1	0.000697066039075006
16:21537442|21540786	sus_circNADK2_19	2.7541934970835	-2.29771979722692	12.7743574054047	0.000351403311627551	1	0.0494499183152667
16:23743903|23745763	sus_circLIFR_24	4.2953560381751	-3.04645124682499	23.4135778455501	1.30653090945747e-06	1	0.000714884080078681
16:26690558|26698399	sus_circC5orf51_10	3.30051526007919	0.0556607610556194	19.0192419112249	1.29406898186099e-05	1	0.00460009800047665
16:49093476|49103950	sus_circTNPO1_11	3.56826772871093	-3.14918747631896	17.5931976893876	2.73565133115332e-05	1	0.00790369211433091
16:49101098|49107340	sus_circTNPO1_27	4.57387499026285	-3.98932639609025	19.2906865465893	1.12252565744144e-05	1	0.00411769318131571
16:51298744|51301436	sus_circERGIC1,RPL26L1_1	3.90831680772762	-3.91754953089568	16.1177302734622	5.9524150890025e-05	1	0.0140479864734237
17:10759756|10761499	sus_circENSSSCG00000031608_1	3.73528995401125	-4.2644114443946	13.0387172661674	0.000305117005640682	1	0.0448032530231779
17:13008092|13008471	sus_circPSD3_17	3.82060497713653	-3.97211044174202	15.2508444469516	9.41346585834092e-05	1	0.0198332677673279
17:50931699|50933570	sus_circZNFX1_3	3.36052040754905	-1.98762771479424	18.3225170024042	1.86489866779225e-05	1	0.00612925856781572
17:52866612|52872012	sus_circNFATC2_16	3.27589765070416	-2.58837672875667	16.5713272710793	4.68540706975622e-05	1	0.011713126964801
18:14891785|14904788	sus_circSLC35B4_2	3.78742878896848	-3.99977320924316	14.9239233846226	0.000111934496248196	1	0.0223280823452969
18:15063255|15083362	sus_circLRGUK_37	3.65340221056388	-2.48139378981363	19.9767463585309	7.8389698601109e-06	1	0.00308339110859029
18:17859078|17912006	sus_circENSSSCG00000051610_13	6.22988867873949	-2.28844639056665	41.7146458948896	1.05614859484699e-10	1	3.97851175678861e-07
18:29135523|29142960	sus_circST7_21	3.34015812286655	-2.9785969179941	16.2870125459468	5.44357757781643e-05	1	0.0130037774421097
18:40140465|40143799	sus_circBBS9_2	3.04093429164796	-2.67669673055738	14.5187562756768	0.00013877098894087	1	0.0261187536481637
18:9099418|9104859	sus_circBRAF_66	4.44204447710595	-2.94363461644017	24.9951703955155	5.74741001968719e-07	1	0.000377793847079331
2:102600361|102607285	sus_circENSSSCG00000048636_2	6.58962673421854	-1.96226812070447	46.2239195662718	1.05481325799841e-11	1	8.60921000957337e-08
2:113437287|113442220	sus_circFBXL17_5	4.20417539568004	-3.49836924906995	20.51695523376	5.91053682415429e-06	1	0.00247388802406547
2:113796889|113822801	sus_circFER_4	2.89651151901846	-2.15129902757466	14.1215425824873	0.00017136990633474	1	0.029601960081547
2:118773810|118774228	sus_circKCNN2_8	-3.81413683944999	-2.7541198066407	19.2924723741407	1.12147622990836e-05	-1	0.00411769318131571
2:126314244|126316000	sus_circSNX2_20	2.97729930028145	-3.03180029415983	13.3839724655635	0.000253783646907006	1	0.039267105758872
2:131354294|131363905	sus_circFBN2_19	-3.74137633626767	-3.8378740224305	13.9267104921822	0.000190078066452658	-1	0.0322086954749243
2:133694102|133702800	sus_circ2:133694102|133702800	5.56121553557567	-2.90256395549539	33.3829041402144	7.56863694949817e-09	1	1.42555276943798e-05
2:136318558|136320611	sus_circVDAC1_12	3.3789834139421	-2.26766353920571	17.9958440301544	2.21387775531491e-05	1	0.00698692792020717
2:139908352|139909610	sus_circMYOT_14	2.6659134264632	1.37192295460685	13.2657371264498	0.000270301152802299	1	0.0413008354255269
2:142195747|142219557	sus_circANKHD1_14	-3.36898037756775	-3.6067120295102	13.06127967471	0.000301463398659454	-1	0.0445603825449835
2:150830160|150830402	sus_circPPARGC1B_2	2.79512912923349	-2.2332810904466	13.1759960136038	0.00028355797482869	1	0.0430577289467776
2:293097|295170	sus_circ2:293097|295170	3.85128945266643	-3.24322549976446	19.3103744342903	1.11101050820702e-05	1	0.00410621098848347
2:40819038|40820292	sus_circLDHA_9	6.26010971975497	-2.24234850309172	42.102329292506	8.66199541414775e-11	1	3.53488814521858e-07
2:42552692|42573733	sus_circSOX6_15	3.65699300391105	-2.3796111728939	20.1972570221856	6.98530266263765e-06	1	0.00281545067236237
2:42572532|42573733	sus_circSOX6_17	6.33756385568813	-1.86358075639396	44.7304672286926	2.26111388444785e-11	1	1.40244779855222e-07
2:46576744|46576999	sus_circTEAD1_13	2.93719548445791	-2.51830481325494	13.9451923275419	0.000188218399200354	1	0.0320377331148607
2:594391|600366	sus_circAP2A2_2	3.35908915810536	-3.62944202209577	14.1509998877507	0.00016870741691764	1	0.0292970599782757
2:70501959|70505522	sus_circ2:70501959|70505522	3.26266670241253	-2.21261098310609	17.1534577855913	3.44781205452633e-05	1	0.00938015578456716
2:70501959|70528109	sus_circ2:70501959|70528109	3.51736928888303	-3.27781463349084	16.7378227683392	4.29168244347329e-05	1	0.010962279510501
2:77554214|77555429	sus_circPTBP1_2	4.97572104860406	-2.88883887711326	29.3647755869208	5.99576131660942e-08	1	6.31437478356301e-05
2:88144038|88147594	sus_circHOMER1_4	4.69789436062015	-2.29510114011963	29.5242622069914	5.52210937011773e-08	1	6.07692624638282e-05
2:88184110|88201577	sus_circHOMER1_18	6.18454811667538	-2.35119559355723	41.1134401763628	1.43645164504991e-10	1	5.21070174146217e-07
2:88184110|88206327	sus_circHOMER1_19	3.84404449109548	-1.14389852197514	23.7785618557933	1.08079566084921e-06	1	0.000619036775525691
2:88196738|88206327	sus_circHOMER1_26	5.10163389629333	-1.18907553629586	36.1708715060878	1.80752178689893e-09	1	3.93405108561011e-06
2:88462019|88464102	sus_circTENT2,CMYA5_8	2.83449951471243	-2.00866164664623	13.7475368729683	0.000209094824324645	1	0.0343756888507134
