circ_id	gene_id	gene_name	circ_name	logFC	logCPM	LR	PValue	DE	FDR	Regulation	label	annotation
4:15278145|15308317	ENSSSCG00000040731	TMEM65	circTMEM65_8	2.61515421327174	-5.00305896799826	26.8536149532452	2.1946345627326e-07	1	0.000139502399858292	Up	Up	
7:121751648|121777869	ENSSSCG00000018436,ENSSSCG00000038498,ENSSSCG00000018261,ENSSSCG00000018884	SNORD113-5,SNORD113-6,SNORD113-4	circSNORD113-5,SNORD113-6,SNORD113-4_1	2.99994522779354	-5.28478481143862	26.2502543976183	2.99915312622833e-07	1	0.000174507294362256	Up	Up	
15:43979203|43990160	ENSSSCG00000015774	TENM3	circTENM3_5	2.48182039983169	-4.94598765591018	25.4143330875819	4.62469249475613e-07	1	0.000251188105682437	Up	Up	
7:121770913|121777869	ENSSSCG00000018436,ENSSSCG00000038498,ENSSSCG00000018884	SNORD113-5,SNORD113-6,SNORD113-4	circSNORD113-5,SNORD113-6,SNORD113-4_3	2.08454472954674	-4.52876009594871	24.8021507302211	6.35265482579085e-07	1	0.000317940638161367	Up	Up	
7:121747710|121751830	ENSSSCG00000018957	SNORD113-1	circSNORD113-1_7	1.70326526420125	-3.60792248106715	24.6134543433835	7.00608672866427e-07	1	0.000346004003047963	Up	Up	
10:14622896|14623605	ENSSSCG00000010861	COQ8A	circCOQ8A_2	1.94609678264714	-4.34060815119778	24.4312809232731	7.7008110803226e-07	1	0.000374648044165274	Up	Up	
2:131354294|131363905	ENSSSCG00000014256	FBN2	circFBN2_19	2.05668405987898	-4.55906550070374	23.9168574159007	1.00587098949719e-06	1	0.000461839742740086	Up	Up	
15:43954590|43979481	ENSSSCG00000015774	TENM3	circTENM3_2	2.62057986006963	-5.17145027519886	23.3913018165753	1.32174845041861e-06	1	0.000569819716035006	Up	Up	
2:139887149|139893973	ENSSSCG00000014324	MYOT	circMYOT_2	2.89354119304491	-5.52406266665487	21.8016075735849	3.02346703025892e-06	1	0.00114476787254527	Up	Up	
6:159562440|159566943	ENSSSCG00000034127	SHISAL2A	circSHISAL2A_1	2.89317763116981	-5.44042624856189	21.4389336246664	3.65278113658169e-06	1	0.00132824724978155	Up	Up	
12:20126112|20136260	ENSSSCG00000017382	EZH1	circEZH1_31	1.51338452929257	-3.31570087098436	21.1879361595247	4.16377146802134e-06	1	0.00147242653850926	Up	Up	
1:90803041|90805557	ENSSSCG00000004484	COL12A1	circCOL12A1_25	1.89118015125822	-4.54688299838927	21.0099643336822	4.56900921470957e-06	1	0.00158101637664969	Up	Up	
X:28270770|28315863	ENSSSCG00000028148	DMD	circDMD_58	1.77553082623558	-4.37671752932353	20.369636720146	6.38346490796148e-06	1	0.00210834305638389	Up	Up	
4:98112898|98118419	ENSSSCG00000006635	SEMA6C	circSEMA6C_3	1.50704433603063	-3.5953910300465	19.8226214247984	8.49710866500845e-06	1	0.00265220445646291	Up	Up	
9:64417038|64417400	ENSSSCG00000015273	ATP2B4	circATP2B4_22	2.62339121670298	-5.35471528120897	19.1870820059038	1.18512680207756e-05	1	0.00347105305407139	Up	Up	
2:82982339|82987046	ENSSSCG00000028317	ARHGEF28	circARHGEF28_12	2.22264020006435	-5.12054860801431	18.367340434441	1.82153593319801e-05	1	0.00485098600566545	Up	Up	
6:159040557|159041861	ENSSSCG00000003851	CPT2	circCPT2_3	2.07715767193113	-5.01273697791937	18.1257725419293	2.06783609026312e-05	1	0.00539688693396115	Up	Up	
3:25200952|25238535	ENSSSCG00000007855	REXO5	circREXO5_9	2.46611327595158	-5.35472021144064	17.1909211423005	3.38048067576216e-05	1	0.0077947688408045	Up	Up	
X:127684|131196	ENSSSCG00000022129	ARSL	circARSL_8	2.40410421451527	-5.33027257910144	17.1777147230251	3.40406387171028e-05	1	0.00781477942597474	Up	Up	
7:26633929|26664601	ENSSSCG00000001485	MLIP	circMLIP_20	1.24035798666579	-1.07353526224146	17.1527662747093	3.44906746767783e-05	1	0.00789727627636492	Up	Up	
10:39096686|39099505	ENSSSCG00000029783	MKX	circMKX_1	2.06725419532765	-5.07000747787171	17.1193581639184	3.51026917337941e-05	1	0.00799536488537829	Up	Up	
7:99639566|99639975	ENSSSCG00000002388	ESRRB	circESRRB_1	2.45562149634303	-5.36454558630914	17.0688351463718	3.60490451659174e-05	1	0.00818013405242064	Up	Up	
2:1760847|1772872	ENSSSCG00000039556	KCNQ1	circKCNQ1_4	1.99497542244436	-4.99853087008719	16.9936039495508	3.75059517411547e-05	1	0.00840355266743729	Up	Up	
6:80082460|80087974	ENSSSCG00000003520	CDC42	circCDC42_10	2.01161137246064	-5.0417842994376	16.93411379923	3.86998181175076e-05	1	0.00862665834697372	Up	Up	
14:62602234|62608494	ENSSSCG00000039215	PHYHIPL	circPHYHIPL_2	2.32827467343009	-5.30020503660669	16.833237826146	4.08122010620792e-05	1	0.0089977299274864	Up	Up	
1:163408423|163424700	ENSSSCG00000004931	IGDCC4	circIGDCC4_13	1.54752787306394	-4.28244311892465	16.6175352238841	4.57262980016138e-05	1	0.0098087200407589	Up	Up	
11:48078638|48108814	ENSSSCG00000040184	LMO7	circLMO7_35	1.3185981683579	-3.17190945238494	16.6174464043713	4.57284393801593e-05	1	0.0098087200407589	Up	Up	
