circ_id	gene_id	gene_name	circ_name	logFC	logCPM	LR	PValue	DE	FDR	Regulation	label	annotation
X:28270770|28315863	ENSSSCG00000028148	DMD	circDMD_58	2.05864840783446	-2.24411842698992	55.8616500643218	7.77546063770021e-14	1	1.23886867279932e-10	Up	Up	
17:8466081|8469366	ENSSSCG00000007000	FAT1	circFAT1_3	1.92394969552434	-1.85415468801475	55.7167509990623	8.37020192037157e-14	1	1.31448614569678e-10	Up	Up	
13:146058078|146078858	ENSSSCG00000011915	GRAMD1C	circGRAMD1C_15	1.97850232469993	-2.14334589969802	55.5067787522501	9.31372844411167e-14	1	1.44196286021452e-10	Up	Up	
6:103751849|103758513	ENSSSCG00000003694	EMILIN2	circEMILIN2_2	2.7340658380296	-4.21057655972587	55.3759265824588	9.95481644092588e-14	1	1.51971153816611e-10	Up	Up	
3:98047438|98064327	ENSSSCG00000049471,ENSSSCG00000008467	EML4	circEML4_27	1.88900960317827	-1.56166612411272	55.2382346707715	1.06771488747746e-13	1	1.62243725964232e-10	Up	Up	
14:62602234|62608494	ENSSSCG00000039215	PHYHIPL	circPHYHIPL_2	2.39898677104871	-3.52484652134815	54.8000786559747	1.33435431694994e-13	1	1.97941783952081e-10	Up	Up	
8:116275910|116294261	ENSSSCG00000022788	PPA2	circPPA2_14	1.92763508184714	-1.41447978966079	53.9726763545997	2.0329714764132e-13	1	2.86859365721869e-10	Up	Up	
15:84612792|84656718	ENSSSCG00000016002		circENSSSCG00000016002_25	3.08455236467744	-4.50818033923905	53.7014140077955	2.33395220559626e-13	1	3.259796284566e-10	Up	Up	
13:138651414|138672574	ENSSSCG00000011880,ENSSSCG00000030305	EAF2,SLC15A2	circEAF2,SLC15A2_5	3.93912072704993	-5.02195545587561	52.9378802784399	3.44265727219601e-13	1	4.70813505223937e-10	Up	Up	
5:98858993|98883041	ENSSSCG00000024065	TMTC2	circTMTC2_15	2.54967483795061	-4.06478526327052	52.7136139027172	3.85906860403441e-13	1	5.23399734001975e-10	Up	Up	
7:80829172|80836063	ENSSSCG00000033958	RYR3	circRYR3_26	3.19507915730443	-4.70060930669626	52.3826506086909	4.56741245428509e-13	1	6.14393722605699e-10	Up	Up	
15:83248844|83263333	ENSSSCG00000023983	AGPS	circAGPS_44	2.28364718353118	-3.61329947962063	52.3359916270418	4.67723118887759e-13	1	6.26598162467181e-10	Up	Up	
10:8382470|8386109	ENSSSCG00000010816	TGFB2	circTGFB2_7	1.89952800408404	-1.60779077829078	51.8977993155305	5.84659071431264e-13	1	7.8007067107415e-10	Up	Up	
1:7117529|7166248	ENSSSCG00000004039	SLC22A3	circSLC22A3_3	2.13024823565592	-3.0682606688572	51.2330617958896	8.20254453871324e-13	1	1.07322893736282e-09	Up	Up	
18:18334031|18342433	ENSSSCG00000018951,ENSSSCG00000016554	MIR335,MEST	circMIR335,MEST_1	2.62421545637384	-4.18770939990212	51.0397459055321	9.05145009230066e-13	1	1.17891904791469e-09	Up	Up	
14:85576061|85579362	ENSSSCG00000010351	CCSER2	circCCSER2_2	1.7799219757099	-1.00509809562336	51.009789523038	9.19064572486875e-13	1	1.19231736381903e-09	Up	Up	
13:109739492|109748065	ENSSSCG00000028905	TNIK	circTNIK_20	2.27262198268103	-3.62756637031477	50.8647401792972	9.89553438163258e-13	1	1.27369497657797e-09	Up	Up	
4:48711428|48730191	ENSSSCG00000006132	MMP16	circMMP16_8	1.96921394395802	-2.83583914833727	50.65090791326	1.1034539248855e-12	1	1.40924805712002e-09	Up	Up	
1:90803041|90805557	ENSSSCG00000004484	COL12A1	circCOL12A1_25	1.98690608310167	-2.51940574927853	50.596926642179	1.13422516889612e-12	1	1.44293224480719e-09	Up	Up	
5:4798320|4812837	ENSSSCG00000039522	SHISAL1	circSHISAL1_2	3.20653597590154	-4.57000365313901	50.4486941927855	1.22321167656919e-12	1	1.54416830652006e-09	Up	Up	
X:46954877|46959763	ENSSSCG00000012332	WNK3	circWNK3_5	2.45927622916959	-3.84792949703783	50.1438509518542	1.42878154011344e-12	1	1.78332890947484e-09	Up	Up	
5:48847579|48863298	ENSSSCG00000029163	BCAT1	circBCAT1_1	2.28841427755873	-3.74533320495444	50.1001333589648	1.46097064049027e-12	1	1.81636835072862e-09	Up	Up	
1:187235545|187248174	ENSSSCG00000005071	ARMH4	circARMH4_6	2.536437840148	-4.15600464823076	49.6057522205495	1.87961800763056e-12	1	2.26812537530335e-09	Up	Up	
4:33087513|33153512	ENSSSCG00000031957	RIMS2	circRIMS2_5	2.45247145301013	-4.04972882801374	49.4900758064652	1.99377760347188e-12	1	2.39706842047306e-09	Up	Up	
6:146822109|146829663	ENSSSCG00000025188	LEPR	circLEPR_5	3.44064741212491	-4.81669054805434	49.2367129163684	2.26864811842612e-12	1	2.71758377400708e-09	Up	Up	
15:77227959|77231348	ENSSSCG00000015944	TLK1	circTLK1_53	1.95981260258473	-2.53648358820228	49.1725270707141	2.34410838528129e-12	1	2.78762897943989e-09	Up	Up	
3:127285171|127326248	ENSSSCG00000023539	MBOAT2	circMBOAT2_9	2.44002174097621	-4.04655842212015	48.7652796151001	2.88502160626874e-12	1	3.39399525674241e-09	Up	Up	
12:25235501|25236446	ENSSSCG00000023128	IGF2BP1	circIGF2BP1_3	2.64279826681342	-4.25789639187608	48.4501742851221	3.38788207857368e-12	1	3.9274184942216e-09	Up	Up	
14:105608428|105608744	ENSSSCG00000010483	PLCE1	circPLCE1_9	1.78225014803781	-1.33951261760748	48.4441647796022	3.39827997708536e-12	1	3.9274184942216e-09	Up	Up	
6:97819585|97821851	ENSSSCG00000034765	PIEZO2	circPIEZO2_6	2.13448029633405	-3.37871473609445	48.3522222170254	3.56140394613879e-12	1	4.10150022668639e-09	Up	Up	
7:66527660|66530404	ENSSSCG00000001964	NPAS3	circNPAS3_8	1.93172462368697	-2.94699714904925	47.5400235423124	5.38923275259231e-12	1	5.89619787762867e-09	Up	Up	
6:95091551|95114096	ENSSSCG00000003654	MACF1	circMACF1_3	2.34482587052268	-3.9857550067477	47.5085614097676	5.4764246392984e-12	1	5.95191248852702e-09	Up	Up	
1:7098760|7166248	ENSSSCG00000004039	SLC22A3	circSLC22A3_1	3.88502773868972	-5.04725295116941	47.2105135489143	6.37575395398897e-12	1	6.81647015808538e-09	Up	Up	
7:80798357|80807136	ENSSSCG00000033958	RYR3	circRYR3_24	3.66348616869416	-5.01904264223331	46.8958227353699	7.4862106019245e-12	1	7.95188197402673e-09	Up	Up	
8:76195576|76222810	ENSSSCG00000009010	ARFIP1	circARFIP1_6	1.79218661166533	-1.4417717458149	46.8431013123107	7.69033314502969e-12	1	8.1227548114754e-09	Up	Up	
7:51787243|51798842	ENSSSCG00000035432	HDGFL3	circHDGFL3_12	2.30608729041147	-3.96261999369535	46.6409076038061	8.52616675500428e-12	1	8.87142507600022e-09	Up	Up	
7:121770913|121780531	ENSSSCG00000018436,ENSSSCG00000018325,ENSSSCG00000038498,ENSSSCG00000018884	SNORD113-5,SNORD113-7,SNORD113-6,SNORD113-4	circSNORD113-5,SNORD113-7,SNORD113-6,SNORD113-4_1	3.11050519712802	-3.23325831012354	45.5098048232103	1.51876649745078e-11	1	1.4969701458252e-08	Up	Up	
8:124560982|124594106	ENSSSCG00000029621	BMPR1B	circBMPR1B_8	2.88409287621083	-4.67836771479675	45.4366400298535	1.57657275855351e-11	1	1.54466951458266e-08	Up	Up	
9:109411982|109431724	ENSSSCG00000028840	EZH2	circEZH2_15	1.88314120416371	-2.9582659728763	45.3673559289425	1.63334163226569e-11	1	1.59079235573851e-08	Up	Up	
15:64771605|64795113	ENSSSCG00000015874	ACVR1	circACVR1_19	1.68770800650895	-1.66741016602548	45.1489204912797	1.82606335226889e-11	1	1.7628009986619e-08	Up	Up	
7:121738955|121762591	ENSSSCG00000018957,ENSSSCG00000018261	SNORD113-1	circSNORD113-1_3	3.40031383571956	-4.92034451965749	45.0393388577001	1.93115756499451e-11	1	1.84794888379027e-08	Up	Up	
1:45983810|45987127			circ1:45983810|45987127	3.11144555737945	-4.82069522752283	44.7385086486609	2.25184662654489e-11	1	2.12998084037807e-08	Up	Up	
4:73962947|73981634	ENSSSCG00000006235	TOX	circTOX_3	1.8607704765204	-2.68946148945898	44.5228666384573	2.51403658489492e-11	1	2.35759886265941e-08	Up	Up	
7:121738955|121782820	ENSSSCG00000018436,ENSSSCG00000018918,ENSSSCG00000018325,ENSSSCG00000018261,ENSSSCG00000018957,ENSSSCG00000038498,ENSSSCG00000018884	SNORD113-5,SNORD113-8,SNORD113-7,SNORD113-1,SNORD113-6,SNORD113-4	circSNORD113-5,SNORD113-8,SNORD113-7,SNORD113-1,SNORD113-6,SNORD113-4_1	2.84602491403018	-4.64754028794917	44.4875387803112	2.55981343587601e-11	1	2.38688785720642e-08	Up	Up	
13:65374802|65376965	ENSSSCG00000033624	SRGAP3	circSRGAP3_2	2.08749190864095	-3.56252935831733	44.3419925833084	2.75737556800182e-11	1	2.55041227984904e-08	Up	Up	
2:39270863|39296052	ENSSSCG00000013351	NAV2	circNAV2_1	3.84018997798996	-5.21126325767059	44.2667773155429	2.8653807391217e-11	1	2.61243925437573e-08	Up	Up	
11:12332034|12338581	ENSSSCG00000024635	SPART	circSPART_10	2.34436338381167	-4.15322081899873	44.0611778397617	3.18271156668185e-11	1	2.87777623451208e-08	Up	Up	
11:20710449|20719541	ENSSSCG00000009408	LRCH1	circLRCH1_5	1.66054086859332	-0.532191289202054	43.6620745611011	3.90261821858385e-11	1	3.40670546362183e-08	Up	Up	
6:32578261|32582576	ENSSSCG00000002835	TOX3	circTOX3_1	3.3959502896084	-5.02296698339061	43.3381713723573	4.60511678428991e-11	1	3.98811619012248e-08	Up	Up	
2:91768020|91773257	ENSSSCG00000014136	VCAN	circVCAN_26	1.65686766790885	-0.68549899320315	42.8566282989008	5.89021715096067e-11	1	4.9969390278414e-08	Up	Up	
1:242242621|242280710	ENSSSCG00000037954,ENSSSCG00000005391	CAVIN4,MSANTD3-TMEFF1	circCAVIN4,MSANTD3-TMEFF1_4	2.4123683019063	-4.28770741035349	42.2565053322041	8.00532813271006e-11	1	6.66882437828992e-08	Up	Up	
13:65289860|65330679	ENSSSCG00000026158	RAD18	circRAD18_7	1.75323629919464	-2.70407467942017	42.221643210165	8.14931206106826e-11	1	6.75448321716133e-08	Up	Up	
18:40140465|40184681	ENSSSCG00000024754	BBS9	circBBS9_6	2.41514887508297	-4.37073670894674	42.0345012784279	8.96771454634748e-11	1	7.37692289753563e-08	Up	Up	
8:74367424|74370289	ENSSSCG00000008994	RBM46	circRBM46_3	2.31574097137235	-4.10765330200547	41.7677184277157	1.02786540802096e-10	1	8.33004968113695e-08	Up	Up	
2:84663946|84682779	ENSSSCG00000014083	ANKDD1B	circANKDD1B_1	3.48033937566074	-5.08698160594323	41.728555495165	1.04866147691091e-10	1	8.43609604444062e-08	Up	Up	
16:33647974|33653799			circ16:33647974|33653799	3.46340848568407	-5.09107535804023	41.5960209967939	1.1222143960343e-10	1	8.96190587057842e-08	Up	Up	
8:60674068|60704116	ENSSSCG00000026129	ADGRL3	circADGRL3_12	1.94542165318841	-3.51782288215026	41.5064465055697	1.17482881690008e-10	1	9.35930798814955e-08	Up	Up	
6:85107261|85118705	ENSSSCG00000003580	EYA3	circEYA3_10	2.26947944358311	-4.15819488103353	41.4738372726004	1.19459002093103e-10	1	9.47076162463777e-08	Up	Up	
14:105458770|105460324	ENSSSCG00000010483	PLCE1	circPLCE1_3	1.65078759966398	-1.46133882842609	41.3023822333403	1.30409864481147e-10	1	1.02892442619871e-07	Up	Up	
8:106645248|106656825	ENSSSCG00000042559		circENSSSCG00000042559_5	2.43819514517281	-4.37363351524447	41.1132123140294	1.43661911848902e-10	1	1.11736626466726e-07	Up	Up	
6:149811360|149885073	ENSSSCG00000003818	DOCK7	circDOCK7_26	1.9166220819229	-3.35512770387872	41.0055258225646	1.51799422261349e-10	1	1.17786662349981e-07	Up	Up	
11:14037700|14056500	ENSSSCG00000045890,ENSSSCG00000009364	UFM1,FREM2	circUFM1,FREM2_5	2.16713452707071	-3.98921116554287	40.7717130671986	1.71091809368402e-10	1	1.31821419630766e-07	Up	Up	
2:36768127|36798302	ENSSSCG00000031940	GAS2	circGAS2_6	1.86030631106422	-3.26768726447371	40.6923591833759	1.78182538036449e-10	1	1.36007560039213e-07	Up	Up	
13:37878193|37904450	ENSSSCG00000024417	ERC2	circERC2_20	3.14188833279767	-4.93865853328302	40.6836340627044	1.78979912843292e-10	1	1.36299224996144e-07	Up	Up	
8:134920555|134932288	ENSSSCG00000009233	GPAT3	circGPAT3_10	2.05769734557443	-3.77214306340743	40.5696580048298	1.89730096485129e-10	1	1.43818480365925e-07	Up	Up	
9:120607167|120612451	ENSSSCG00000015523	RALGPS2	circRALGPS2_2	1.86540941622812	-3.20721511968316	40.5142260173646	1.95189711292555e-10	1	1.47616042004963e-07	Up	Up	
11:75989454|76076677	ENSSSCG00000009543		circENSSSCG00000009543_45	2.4459545439694	-4.39653570376692	40.4890131369936	1.97724748930724e-10	1	1.48847281694475e-07	Up	Up	
14:113680007|113699582	ENSSSCG00000031782	ARL3	circARL3_3	1.93831423430719	-3.58549444012926	40.4721328773869	1.99440374365063e-10	1	1.49795238248227e-07	Up	Up	
8:80312232|80313990	ENSSSCG00000037766	NR3C2	circNR3C2_2	1.9702040412382	-3.741755141331	40.2772492628978	2.20360228101025e-10	1	1.64753654732452e-07	Up	Up	
7:80770348|80773427	ENSSSCG00000033958	RYR3	circRYR3_19	1.94488109653286	-3.55408362803013	40.1658479535481	2.33291215756996e-10	1	1.73630558111059e-07	Up	Up	
9:120607167|120647247	ENSSSCG00000015523	RALGPS2	circRALGPS2_9	2.52625335589196	-4.56575530137562	40.0878889452159	2.42789581352688e-10	1	1.80291038871404e-07	Up	Up	
15:84582044|84592897	ENSSSCG00000016002		circENSSSCG00000016002_18	3.52009186566331	-5.18006755033892	39.9959218569671	2.54493629491719e-10	1	1.87708210259329e-07	Up	Up	
5:98828493|98831312	ENSSSCG00000024065	TMTC2	circTMTC2_8	1.71090315689509	-2.30313339746053	39.8489095534934	2.74387338915122e-10	1	2.01475809320046e-07	Up	Up	
11:75989454|76001784	ENSSSCG00000009543		circENSSSCG00000009543_39	1.88489451691179	-3.25158282739328	39.5033939245231	3.27489755250994e-10	1	2.37282593726791e-07	Up	Up	
12:18541490|18555766	ENSSSCG00000021306	GJC1	circGJC1_2	2.88098458560765	-4.86402794068018	39.4542762276605	3.35831507188858e-10	1	2.42790645641044e-07	Up	Up	
5:85218615|85254704	ENSSSCG00000000884	APAF1	circAPAF1_51	2.52584471132681	-4.61967761825827	39.0086296500709	4.21936290280013e-10	1	2.97185302858361e-07	Up	Up	
10:42147410|42194913	ENSSSCG00000011025	ZEB1	circZEB1_50	1.74157540982048	-2.8624594048881	38.979275145278	4.28328648794949e-10	1	3.00398413325058e-07	Up	Up	
10:69084072|69101192	ENSSSCG00000011163	DIP2C	circDIP2C_42	3.2487360749096	-5.08888078781665	38.7844625051495	4.73280123301741e-10	1	3.28415381290107e-07	Up	Up	
5:84255136|84282662	ENSSSCG00000022083	ANKS1B	circANKS1B_7	3.24103460196117	-5.07821623434352	38.6799299754603	4.99316946734982e-10	1	3.45023805419584e-07	Up	Up	
2:91718479|91718856	ENSSSCG00000014136	VCAN	circVCAN_19	3.60516345069934	-5.28889048673494	38.6269667803735	5.13051477411796e-10	1	3.52289265622546e-07	Up	Up	
2:140745891|140757554	ENSSSCG00000014339	CTNNA1	circCTNNA1_9	2.06520748729968	-4.047812086877	38.3921821905812	5.78637341297577e-10	1	3.9484600165911e-07	Up	Up	
3:86254021|86276419	ENSSSCG00000026559	EML6	circEML6_1	3.2009114565058	-5.09725631723584	38.3467127710388	5.92277734997771e-10	1	4.03315332901874e-07	Up	Up	
11:11156485|11181394	ENSSSCG00000034348	NBEA	circNBEA_6	1.57112472892358	-1.95315368370389	38.1665163059624	6.49575757589353e-10	1	4.39596710787083e-07	Up	Up	
1:145740540|145741595	ENSSSCG00000047496		circENSSSCG00000047496_1	3.59512026202056	-5.29027444898465	38.1277501809636	6.6261024447448e-10	1	4.47495055661849e-07	Up	Up	
3:86307976|86331936	ENSSSCG00000026559	EML6	circEML6_21	2.66829291444657	-4.77649261601092	38.0140718391289	7.023622941757e-10	1	4.71431604410312e-07	Up	Up	
15:69071645|69125535	ENSSSCG00000015898	KCNH7	circKCNH7_6	3.51430975698137	-5.31585560368216	37.9067741039295	7.42071291388255e-10	1	4.96055766457728e-07	Up	Up	
8:124560982|124569347	ENSSSCG00000029621	BMPR1B	circBMPR1B_6	2.2899785424763	-4.38695408734266	37.790823639212	7.87513394340791e-10	1	5.19919225939471e-07	Up	Up	
6:105568059|105588590	ENSSSCG00000031942	YES1	circYES1_5	1.81520581898238	-3.49839081660691	37.5563237940663	8.88110178634833e-10	1	5.79285593272706e-07	Up	Up	
11:15829857|15840297	ENSSSCG00000009380	NEK5	circNEK5_13	1.77769550149222	-3.11440758216197	37.4866268948088	9.20419059566412e-10	1	5.95859692603446e-07	Up	Up	
3:501359|507810	ENSSSCG00000007544	SUN1	circSUN1_2	1.90704127359976	-3.59542301640058	37.4520567214648	9.36878501404229e-10	1	6.05321257105113e-07	Up	Up	
1:242242621|242259806	ENSSSCG00000037954,ENSSSCG00000005391	CAVIN4,MSANTD3-TMEFF1	circCAVIN4,MSANTD3-TMEFF1_2	1.81535256836638	-3.20456423827265	37.4342810765935	9.45456181050777e-10	1	6.09663208645711e-07	Up	Up	
9:120635757|120647247	ENSSSCG00000015523	RALGPS2	circRALGPS2_22	2.60476682716511	-4.53747555556683	37.3931483346247	9.6560759244638e-10	1	6.21436646275183e-07	Up	Up	
X:31357240|31392683			circX:31357240|31392683	3.49125206519578	-5.20483028405386	37.3232616541197	1.000836863919e-09	1	6.40342448951963e-07	Up	Up	
X:43801188|43802043	ENSSSCG00000023026	CLCN5	circCLCN5_20	2.11542665490976	-4.12729817326519	37.293499172428	1.0162279181529e-09	1	6.47664744706917e-07	Up	Up	
8:16690863|16704217	ENSSSCG00000008753	ADGRA3	circADGRA3_20	2.14445881573905	-4.21299268766537	37.1972977023358	1.06761620725511e-09	1	6.76475017686254e-07	Up	Up	
2:96152766|96165180	ENSSSCG00000014149	MEF2C	circMEF2C_8	1.48225069727156	-0.0600753070993601	37.1860132025251	1.07381211389069e-09	1	6.79089953436062e-07	Up	Up	
11:75989454|76026572	ENSSSCG00000009543		circENSSSCG00000009543_42	1.9155816818107	-3.74816828514621	37.1822188848241	1.07590351285923e-09	1	6.79104090181095e-07	Up	Up	
9:96241489|96261670	ENSSSCG00000015398	SEMA3A	circSEMA3A_5	2.25709916411381	-4.27550972860273	37.1190607650442	1.11132087630063e-09	1	7.00112954587851e-07	Up	Up	
13:141259956|141265452	ENSSSCG00000011906	IGSF11	circIGSF11_2	2.74878011280752	-4.85909847275631	36.9471525561652	1.2137482102601e-09	1	7.61716350515834e-07	Up	Up	
X:43753671|43789625	ENSSSCG00000023026	CLCN5	circCLCN5_4	3.50222087364582	-5.32161574659372	36.8869284594386	1.25182416169008e-09	1	7.8113113721308e-07	Up	Up	
14:133488931|133528266	ENSSSCG00000029482	CHST15	circCHST15_11	1.75359403948437	-3.13615708101428	36.8820160805216	1.25498221069951e-09	1	7.81615780223919e-07	Up	Up	
11:13233930|13249671	ENSSSCG00000009361	POSTN	circPOSTN_4	3.12860992176929	-5.04468277749711	36.7555449292934	1.33909202680972e-09	1	8.28329938512493e-07	Up	Up	
X:28447637|28486118	ENSSSCG00000028148	DMD	circDMD_109	1.79122439682291	-3.38179671693438	36.7541035754698	1.34008243637712e-09	1	8.28329938512493e-07	Up	Up	
10:49587322|49608142	ENSSSCG00000011059		circENSSSCG00000011059_3	3.42811685511584	-5.22312106761308	36.6082821826504	1.44416821720683e-09	1	8.8599315218662e-07	Up	Up	
15:44215601|44290699	ENSSSCG00000015774	TENM3	circTENM3_17	2.80775362916708	-4.89865540145599	36.5058296693331	1.52210337748662e-09	1	9.32063978847083e-07	Up	Up	
