circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	W180_1SF	W180_2SF	W180_3SF	W180_1PF	W180_2PF	W180_3PF	Z180_1SF	Z180_2SF	Z180_3SF	Z180_1PF	Z180_2PF	Z180_3PF
sus_circDDX1_16	3:121846276|121850838	3.61123828497071	4.96989251045762	1.05628709707336	4.70505842987918	2.53793256435996e-06	0.000510245299367987	4.55905458002718	12.6155613160787	8.31368988964304	9.84141339328977	5.67740884187416	1.36431819224283	0	0	0	0	0.96341320649283	0
sus_circDPM1_15	17:52366197|52380221	64.5470719753944	9.63378286509879	0.918065630847637	10.4935666268261	9.24704924503145e-26	1.95205209562614e-22	107.137782630639	220.198888426101	137.17588317911	39.3656535731591	102.193359153735	168.49329674199	0	0	0	0	0	0
sus_circDPM1_17	17:52366308|52380221	2.66984565707146	5.09945887146159	1.12290163726092	4.5413228570052	5.59023460486909e-06	0.000983415437573221	0	6.88121526331564	2.77122996321435	4.47336972422262	10.4085828767693	7.50375005733558	0	0	0	0	0	0
sus_circENSSSCG00000012693_6	X:110890003|110963021	2.60591366461286	5.03761416384149	1.20595197915463	4.17729250494106	2.94999563279202e-05	0.00389215048801497	4.55905458002718	5.73434605276304	0	3.13135880695583	2.83870442093708	15.0075001146712	0	0	0	0	0	0
sus_circENSSSCG00000039569,ENSSSCG00000034371,ENSSSCG00000031292_2	12:39366927|39391822	765.614268282973	13.2025267956965	0.903150735388324	14.6182982290546	2.14699986325956e-48	9.06463342268188e-45	3084.20042338839	1258.11552397621	1759.73102664111	1288.33048057611	714.407279269165	1082.58648554469	0	0	0	0	0	0
sus_circENSSSCG00000041701_7	15:84220501|84225453	2.59834180149954	3.47154445832572	1.0321640044466	3.36336516616563	0.00076998439235684	0.0387008821967926	2.27952729001359	8.02808447386825	2.77122996321435	4.92070669664488	5.67740884187416	4.77511367284992	0.724234364200501	2.00379631532886	0	0	0	0
sus_circENSSSCG00000046743_7	11:9894098|9897074	2.85241495445294	4.13300410923502	1.1153971821556	3.70541021203555	0.000211048884841803	0.0151025151152897	0	9.17495368442086	9.69930487125021	5.81538064148941	0.946234806979026	6.82159096121417	0	0	0.808101281588763	0	0.96341320649283	0
sus_circENSSSCG00000047585_1	13:46309205|46309653	1.73641685849175	4.46512451217164	1.20146733084365	3.71639277868365	0.000202087342768755	0.0151025151152897	0	6.88121526331564	4.15684494482152	3.13135880695583	1.89246961395805	4.77511367284992	0	0	0	0	0	0
sus_circGPR180_12	11:63740098|63751684	3.97111146045177	3.34408533527689	0.887221101717717	3.7691679433712	0.000163792654974411	0.0138253971155223	9.11810916005436	8.02808447386825	2.77122996321435	4.92070669664488	11.3548176837483	7.50375005733558	0.724234364200501	0	3.23240512635505	0	0	0
sus_circINTS10_13	17:12061716|12084564	2.73399532523994	3.12583619462414	0.957177033618568	3.26568240235251	0.00109200650702053	0.0495747470176416	2.27952729001359	8.02808447386825	5.54245992642869	3.13135880695583	3.7849392279161	6.82159096121417	1.448468728401	0	0.808101281588763	0	0.96341320649283	0
sus_circINVS_27	1:241979932|242018942	5.77680094570751	2.62317572854184	0.752111714266629	3.48774746993491	0.000487107911598997	0.0289657690531122	25.0748001901495	10.3218228949735	6.92807490803586	7.15739155875619	7.56987845583221	3.41079548060708	4.34540618520301	0	2.42430384476629	0	0	2.08913783016654
sus_circKCTD9_13	14:9478895|9498411	47.2860790538899	1.77099253705634	0.356380146998821	4.96939167899889	6.71632781613575e-07	0.000177227100248282	36.4724366402174	76.8402371070247	106.692353583752	86.7833726499188	56.7740884187415	75.0375005733558	43.4540618520301	27.0512502569397	12.1215192238315	11.1881747761705	18.3048509233638	16.7131026413323
sus_circKCTD9_22	14:9497312|9505715	46.0331387394427	2.88876692491749	0.32379375794126	8.92162635649555	4.59490150424873e-19	6.46655805031272e-16	50.149600380299	96.337013686419	73.4375940251802	98.8614709053199	95.5697155048816	72.3088641888702	21.0027965618145	8.01518526131546	7.27291153429887	7.19239807039534	8.67071885843547	13.5793958960825
sus_circKDM5A_90	5:67681766|67690214	10.8330565801174	1.50517055312422	0.419424838583412	3.58865382939139	0.00033238984617705	0.0212628777357501	11.3976364500679	17.2030381582891	19.3986097425004	20.5775007314241	10.4085828767693	17.0539774030354	8.69081237040601	5.00949078832216	6.46481025271011	3.99577670577519	7.70730565194264	2.08913783016654
sus_circLIFR_18	16:23740869|23745763	86.9128131032017	1.06070476148068	0.278002065987347	3.81545639854691	0.000135931457590918	0.0130948703878082	129.933055530775	72.2527602648143	148.260803031968	107.360873381343	99.3546547327977	148.028523858347	63.7326240496441	61.1157876175303	70.3048114982224	23.1755048934961	57.8047923895698	61.629565989913
sus_circMEIOB_6	3:40102905|40125171	2.34103462292955	4.31814122116302	1.25396464933086	3.44359087273095	0.000574043645837321	0.0323148303030023	0	4.58747684221043	16.6273797792861	3.5786957793781	1.89246961395805	0.682159096121417	0.724234364200501	0	0	0	0	0
sus_circNAA15_72	8:87658984|87663752	2.58167502718951	3.45651101953677	1.0427585579527	3.31477597874921	0.000917165947335402	0.0430252736627785	4.55905458002718	3.44060763165782	2.77122996321435	4.92070669664488	9.46234806979026	3.41079548060708	0	0	1.61620256317753	0.799155341155037	0	0
sus_circNUB1_14	18:5916386|5925895	2.66812615097725	3.4501797565535	1.02948691991389	3.3513585163783	0.000804161190717569	0.0394787040373207	4.55905458002718	3.44060763165782	8.31368988964304	2.23668486211131	7.56987845583221	3.41079548060708	0.724234364200501	0	0	0.799155341155037	0.96341320649283	0
sus_circPICALM_67	9:19885865|19913189	61.4509927680549	1.29831395042285	0.319329468287044	4.06575051587724	4.78781329211592e-05	0.00577547077694669	104.858255340625	74.5464986859195	92.8362037676806	76.4946222842068	85.1611326281123	91.4093188802698	44.9025305804311	42.0797226219061	61.415697400746	11.9873301173256	30.8292226077705	20.8913783016654
sus_circPICALM_72	9:19892116|19913189	75.469337723321	1.03397812221172	0.230680927974447	4.48228698961304	7.38473399352223e-06	0.00124713387682603	91.1810916005436	91.7495368442086	73.4375940251802	107.808210353765	107.870767995609	134.385341935919	55.7660460434386	50.0949078832216	53.3346845848584	31.1670583050465	47.2072471181487	61.629565989913
sus_circPMS1_3	15:94387078|94413980	11.1275133689359	1.81340973575597	0.440131776039208	4.12015181470203	3.78622839600567e-05	0.0047016047905694	13.6771637400815	24.0842534216048	16.6273797792861	18.3408158693127	21.7634005605176	8.86806824957842	3.62117182100251	5.00949078832216	4.04050640794382	2.39746602346511	6.74389244544981	8.35655132066617
sus_circRFC1_43	8:30613554|30621379	18.275114119247	1.516007131847	0.408893278771835	3.70758633255241	0.000209244092695923	0.0151025151152897	22.7952729001359	20.6436457899469	13.8561498160717	36.6816317386255	43.5268011210352	24.557727460371	15.933156012411	10.0189815766443	11.3134179422427	5.59408738808526	2.89023961947849	11.490258065916
sus_circRHEB_6	18:5802822|5817459	8.64906210438948	1.9033622338846	0.51432423006572	3.7007049690064	0.000215001333574106	0.0151289271724979	11.3976364500679	9.17495368442086	9.69930487125021	14.3147831175124	21.7634005605176	15.0075001146712	5.06964054940351	7.01328710365102	0	2.39746602346511	4.81706603246415	3.13370674524981
sus_circRMDN2_6	3:102230627|102298741	3.19487592137055	3.72143532362593	1.10986706229007	3.3530460089042	0.000799274189581129	0.0394787040373207	2.27952729001359	6.88121526331564	16.6273797792861	4.92070669664488	0	4.77511367284992	0	1.00189815766443	0.808101281588763	0	0	1.04456891508327
sus_circSLC30A7_6	4:117360110|117367392	17.8109760186703	1.80167479960006	0.469411322038526	3.83815795446917	0.000123960736305902	0.0124610054448457	20.5157456101223	24.0842534216048	16.6273797792861	36.2342947662032	41.6343315070771	25.9220456526138	2.1727030926015	11.0208797343087	0.808101281588763	12.7864854584806	12.5243716844068	9.40112023574944
sus_circSMAD5_1	2:138296075|138308679	3.37992233725563	5.33759827484047	1.07313717072177	4.97382666490857	6.56440094491896e-07	0.000177227100248282	9.11810916005436	6.88121526331564	9.69930487125021	1.78934788968905	2.83870442093708	10.2323864418212	0	0	0	0	0	0
sus_circSTRADB_35	15:105113267|105123855	11.6729796353746	2.11250140463714	0.452635453163991	4.6671143187535	3.05459395577047e-06	0.000560717203533171	25.0748001901495	11.4686921055261	12.4705348344646	18.3408158693127	27.4408094023917	18.4182955952782	2.1727030926015	7.01328710365102	3.23240512635505	3.19662136462015	2.89023961947849	8.35655132066617
sus_circSULF1_5	4:65613993|65620622	2.52530990538124	3.41781529864314	1.04373723959894	3.27459361319372	0.00105814073483013	0.0485594585049218	4.55905458002718	4.58747684221043	4.15684494482152	7.60472853117846	1.89246961395805	4.77511367284992	0.724234364200501	2.00379631532886	0	0	0	0
sus_circUBR3_4	15:76166995|76177857	40.433403448565	1.16508277408227	0.338096680136192	3.44600477476723	0.00056894030658037	0.0323148303030023	38.751963930231	45.8747684221043	85.9081288596447	47.4177190767598	51.0966795768674	66.1694323237774	27.520905839619	37.070231833584	35.5564563899056	7.99155341155037	24.0853301623207	17.7576715564156
sus_circABL1_16	1:270899688|270900268	3.57248203595324	-4.294039085213	1.1257204451728	-3.81448085412882	0.000136469516121166	0.0130948703878082	0	0	1.38561498160717	0.447336972422262	0	0	7.96657800620551	10.0189815766443	1.61620256317753	17.5814175054108	3.85365282597132	0
sus_circADAMTS12_43	16:19906267|19906628	35.4540449096949	-1.6326744650574	0.431025605351221	-3.78788277259541	0.000151936502213629	0.0137516900000255	0	20.6436457899469	9.69930487125021	13.4201091726679	17.9784613326015	38.2009093827993	65.9053271422456	74.1404636671679	47.677975613737	23.1755048934961	65.5120980415124	49.0947390089137
sus_circADAMTS7_3	7:47969622|47972734	1.67618163338716	-3.66571510413971	1.12595329899456	-3.25565465940111	0.001131312625557	0.0497541865114756	0	0	0	0.447336972422262	0	0	1.448468728401	2.00379631532886	2.42430384476629	4.79493204693022	4.81706603246415	4.17827566033308
sus_circANO10_22	13:26937843|26939503	3.39725869840029	-5.204989335646	1.02265503554325	-5.08968239997081	3.58663718987832e-07	0.000137661656506057	0	0	0	0	0	0	12.3119841914085	9.01708341897989	4.84860768953258	5.59408738808526	4.81706603246415	4.17827566033308
sus_circB4GALT6_9	6:115537831|115574834	2.83174630656971	-3.34682059219583	0.988707015324296	-3.38504788610008	0.00071165838212972	0.0366417279189229	0	1.14686921055261	1.38561498160717	0	0	0.682159096121417	2.896937456802	6.01138894598659	3.23240512635505	1.59831068231007	8.67071885843547	8.35655132066617
sus_circBMPR2_39	15:106128744|106130023	3.60186670603572	-2.63925207337747	0.81037462594907	-3.25682960555004	0.0011266404240195	0.0497541865114756	0	1.14686921055261	4.15684494482152	0	0	1.36431819224283	7.24234364200501	6.01138894598659	5.65670897112134	4.79493204693022	8.67071885843547	4.17827566033308
sus_circBRD4_9	2:62312200|62313757	5.73023646303629	-4.04603441852673	0.82792960582835	-4.88693047095308	1.02420243447227e-06	0.000240232371018996	2.27952729001359	1.14686921055261	0	0	1.89246961395805	0	12.3119841914085	5.00949078832216	12.9296205054202	11.9873301173256	8.67071885843547	12.5348269809993
sus_circCAB39L_13	11:18350469|18361632	7.53007629152618	-5.81700573765242	1.7902888030938	-3.24919964175614	0.00115730224297943	0.0498584701006038	0	0	1.38561498160717	0	0	0	17.381624740812	13.0246760496376	0	43.154388422372	15.4146113038853	0
sus_circCEP162_35	1:53396207|53413955	5.72126398052893	-2.41998980041418	0.641062839393032	-3.77496502948989	0.000160030111974744	0.0138253971155223	2.27952729001359	0	1.38561498160717	4.47336972422262	0.946234806979026	0.682159096121417	7.96657800620551	11.0208797343087	8.08101281588763	13.5856407996356	6.74389244544981	11.490258065916
sus_circDCUN1D4_7	8:39008497|39040610	24.4320464944885	-1.25320523477977	0.364473039769228	-3.4384031136384	0.000585155892007494	0.0325069496849426	20.5157456101223	4.58747684221043	18.0129947608932	9.84141339328977	23.6558701744756	12.2788637301855	31.8663120248221	26.0493520992752	37.9807602346719	54.3425631985425	27.9389829882921	26.1142228770818
sus_circECPAS_45	1:252271582|252280307	29.5680123005383	-1.40159194432438	0.386672368633009	-3.62475330026653	0.000289237415793792	0.019383497928276	6.83858187004077	19.4967765793943	13.8561498160717	15.6567940347792	17.0322265256225	22.5112501720067	41.2813587594286	31.0588428875974	21.8187346028966	87.9070875270541	24.0853301623207	53.2730146692468
sus_circEIF2AK2_6	3:103051982|103055415	4.92477725188494	-2.86832813174322	0.830622254082071	-3.45322812824589	0.000553920344715597	0.0320363245943733	2.27952729001359	0	0	1.34201091726679	3.7849392279161	0	13.7604529198095	8.01518526131546	5.65670897112134	15.9831068231007	0.96341320649283	7.3119824055829
sus_circENSSSCG00000001229_7	7:22853630|22890075	2.13980396456902	-3.48723647281006	1.04883707841437	-3.32486002314302	0.000884629366597516	0.0424421043838035	0	0	0	0	0	1.36431819224283	4.34540618520301	5.00949078832216	5.65670897112134	3.19662136462015	1.92682641298566	4.17827566033308
sus_circENSSSCG00000026354_26	10:48164054|48164543	6.51515025864728	-2.97679054476243	0.692659226653224	-4.29762635104944	1.72636856079924e-05	0.0025133545047222	0	1.14686921055261	0	2.68402183453357	2.83870442093708	0.682159096121417	3.62117182100251	13.0246760496376	6.46481025271011	14.3847961407907	13.4877848908996	19.8468093865821
sus_circENSSSCG00000031169_36	6:44131596|44136685	16.4951790895035	-2.89454944281649	0.462758560486956	-6.25498843234924	3.97545376280099e-10	2.39776654093511e-07	0	4.58747684221043	0	8.05206550360072	2.83870442093708	4.0929545767285	33.3147807532231	22.0417594686175	26.6673422924292	22.376349552341	39.499941466206	34.4707741977479
sus_circENSSSCG00000031169_37	6:44131596|44138702	3.47371339024816	-3.21175424339063	0.923001128541313	-3.47968614996864	0.000502001487679821	0.0294368094581139	4.55905458002718	1.14686921055261	0	0.447336972422262	0	0	2.896937456802	3.0056944729933	7.27291153429887	10.3890194350155	6.74389244544981	5.22284457541635
sus_circENSSSCG00000045919_13	9:121610724|121631279	11.245289774162	-6.93093215333142	1.01184656220827	-6.84978574044393	7.39606783405883e-12	6.24523967907928e-09	0	0	0	0	0	0	33.3147807532231	14.026574207302	15.3539243501865	55.9408738808526	4.81706603246415	11.490258065916
sus_circFAM13A_16	8:130257256|130264004	8.44654876705873	-3.81721896618041	0.857097632065014	-4.45365711369841	8.44198812691929e-06	0.00132007681006864	0	1.14686921055261	2.77122996321435	1.78934788968905	0	0.682159096121417	21.0027965618145	18.0341668379598	4.04050640794382	28.7695922815813	23.1219169558279	0
sus_circFAM13A_17	8:130257256|130277496	2.95373541747545	-3.12146772135595	0.893610618727455	-3.49309604870304	0.000477454744078303	0.0287973418499799	0	0	1.38561498160717	0.447336972422262	0.946234806979026	0.682159096121417	4.34540618520301	9.01708341897989	3.23240512635505	6.3932427292403	4.81706603246415	4.17827566033308
sus_circFNIP1_8	2:133976286|133983650	9.31940431127212	-1.80335224331649	0.486097596373083	-3.70985632673734	0.000207376898294639	0.0151025151152897	0	8.02808447386825	4.15684494482152	5.81538064148941	1.89246961395805	3.41079548060708	11.587749827208	16.0303705226309	13.737721787009	9.58986409386045	25.0487433688136	12.5348269809993
sus_circGJC1_9	12:18552929|18555766	18.2079654896432	-1.83115606638073	0.452462058638168	-4.04709307978704	5.18576240391728e-05	0.00608174690814966	9.11810916005436	4.58747684221043	5.54245992642869	6.26271761391167	8.51611326281123	13.6431819224283	20.278562197614	25.0474539416108	16.970126913364	57.5391845631627	39.499941466206	11.490258065916
sus_circISOC1_1	2:131867333|131869501	5.53791031177361	-2.71790327690737	0.754043776503092	-3.60443698575665	0.00031283033473999	0.0203195334349575	0	0	2.77122996321435	1.78934788968905	3.7849392279161	0	7.96657800620551	15.0284723649665	4.84860768953258	2.39746602346511	16.3780245103781	11.490258065916
sus_circITPR2_89	5:47308479|47319185	9.07465915293529	-2.07922411351012	0.523243667116241	-3.9737205515919	7.07585758631723e-05	0.00807412722417063	4.55905458002718	5.73434605276304	2.77122996321435	1.34201091726679	5.67740884187416	2.04647728836425	12.3119841914085	23.0436576262819	8.8891140974764	8.79070875270541	21.1950905428423	12.5348269809993
sus_circKCTD3_16	10:5761746|5812467	3.75047054833732	-3.99200579828583	1.03202535058368	-3.86812765406206	0.000109674248606555	0.011561751889417	0	1.14686921055261	0	0.894673944844524	0	0	1.448468728401	6.01138894598659	4.84860768953258	20.778038870031	6.74389244544981	3.13370674524981
sus_circKLF8_3	X:48702767|48706981	4.64505842047108	-2.73865194093017	0.743724654419957	-3.68234658439028	0.000231096940283	0.0159949390471283	0	0	0	1.78934788968905	2.83870442093708	1.36431819224283	5.79387491360401	12.0227778919732	2.42430384476629	9.58986409386045	11.560958477914	8.35655132066617
sus_circLARP4_29	5:16315891|16328852	10.8811712488566	-2.58228310542387	0.517625479732443	-4.98870941739311	6.07839959614231e-07	0.000177227100248282	4.55905458002718	4.58747684221043	0	2.68402183453357	2.83870442093708	4.0929545767285	24.623968382817	32.0607410452618	12.1215192238315	9.58986409386045	12.5243716844068	20.8913783016654
sus_circMDFIC_5	18:31065678|31065950	17.3918083852254	-1.46716141373921	0.45144333701275	-3.24993480565597	0.00115431467772575	0.0498584701006038	4.55905458002718	20.6436457899469	11.0849198528574	1.78934788968905	5.67740884187416	12.2788637301855	34.7632494816241	28.0531484146041	18.5863294765416	27.1712815992713	22.1585037493351	21.9359472167487
sus_circNAA35_12	10:29228248|29230143	4.87486474519137	-2.39084301315545	0.724454071884314	-3.30019956535939	0.000966160980935534	0.0448256226539541	0	2.29373842110521	0	0.447336972422262	0.946234806979026	4.77511367284992	5.79387491360401	7.01328710365102	7.27291153429887	16.7822621642558	4.81706603246415	8.35655132066617
sus_circNCOA6_22	17:38164322|38173595	12.125333882795	-1.71179669656004	0.500506763523791	-3.4201270018975	0.000625919066482696	0.03387987562423	6.83858187004077	12.6155613160787	0	5.36804366906714	0.946234806979026	8.185909153457	15.2089216482105	17.0322686802953	17.7782281949528	31.1670583050465	11.560958477914	18.8022404714989
sus_circODR4_27	9:127566656|127577646	20.6894192817876	-5.26634201403607	0.683522031640923	-7.70471436215923	1.31136277965331e-14	1.38414341392407e-11	0	3.44060763165782	0	0.894673944844524	1.89246961395805	0	51.4206398582356	13.0246760496376	43.6374692057932	66.3298933158681	27.9389829882921	39.6936187731643
sus_circPDGFD_7	9:34461542|34466418	4.55681606384382	-2.34159454735983	0.719151568110077	-3.25605150735264	0.00112973255062098	0.0497541865114756	0	0	0	2.68402183453357	1.89246961395805	2.72863638448567	3.62117182100251	7.01328710365102	5.65670897112134	15.1839514819457	9.6341320649283	6.26741349049963
sus_circPHLDB2_25	13:147814768|147839301	19.7132154834787	-1.51703661602183	0.400613648411079	-3.7867821579188	0.000152610781973163	0.0137516900000255	2.27952729001359	8.02808447386825	12.4705348344646	12.5254352278233	20.8171657535386	3.41079548060708	34.0390151174236	22.0417594686175	29.0916461371955	22.376349552341	30.8292226077705	38.649049858081
sus_circPIAS1_20	1:166036953|166058413	23.99704524379	-1.77468815508314	0.459325297195225	-3.86368476963908	0.000111689338460069	0.011561751889417	4.55905458002718	12.6155613160787	12.4705348344646	13.4201091726679	1.89246961395805	18.4182955952782	56.4902804076391	20.0379631532886	18.5863294765416	64.731582633558	25.0487433688136	39.6936187731643
sus_circPRMT9_1	8:81082507|81083424	2.13281624192	-3.95697595066932	1.1716822644132	-3.3771749140976	0.000732344634568402	0.0372525186403348	0	0	1.38561498160717	0	0	0	0.724234364200501	2.00379631532886	2.42430384476629	11.9873301173256	2.89023961947849	4.17827566033308
sus_circPUS7L_9	5:74830117|74831045	2.10220733267352	-4.50488896042863	1.19922947833577	-3.75648617867556	0.000172315783477746	0.0138253971155223	0	0	0	0	0	0	5.06964054940351	3.0056944729933	0	7.19239807039534	5.78047923895698	4.17827566033308
sus_circRGS22_8	4:36903221|36943960	3.72190594806916	-5.33797747358089	1.26416933008191	-4.22251778030006	2.41588334051871e-05	0.00339995315455667	0	0	0	0	0	0	5.06964054940351	2.00379631532886	0.808101281588763	32.7653689873565	1.92682641298566	2.08913783016654
sus_circRIMS1_39	1:52134346|52179177	18.0485926848022	-2.07270558148421	0.623330999138635	-3.32520857192796	0.000883524128964621	0.0424421043838035	4.55905458002718	11.4686921055261	2.77122996321435	7.60472853117846	8.51611326281123	6.13943186509275	15.2089216482105	6.01138894598659	12.1215192238315	108.685126397085	11.560958477914	21.9359472167487
sus_circSEC24A_14	2:136903836|136909283	2.7388658422937	-3.82924194320058	1.02149149910729	-3.74867724944072	0.000177769679702174	0.0138989553278255	0	0	0	0	1.89246961395805	0	7.96657800620551	7.01328710365102	4.84860768953258	3.99577670577519	1.92682641298566	5.22284457541635
sus_circSEC24A_35	2:136907206|136920524	13.5557742717452	-2.02063787071236	0.521411503427642	-3.87532276796568	0.000106483459610563	0.011561751889417	6.83858187004077	3.44060763165782	6.92807490803586	8.49940247602298	0.946234806979026	5.45727276897133	34.0390151174236	7.01328710365102	17.7782281949528	32.7653689873565	8.67071885843547	30.2924985374149
sus_circSH3BGRL2_2	1:86443285|86445181	4.22767446674423	-2.59969736850187	0.711829498837049	-3.65213491819196	0.000260069178772394	0.0177098721415653	2.27952729001359	2.29373842110521	0	1.34201091726679	0.946234806979026	0.682159096121417	7.96657800620551	8.01518526131546	3.23240512635505	7.99155341155037	8.67071885843547	7.3119824055829
sus_circSLC5A10_11	12:60348042|60376920	7.94055537989062	-2.14504325279612	0.625766996820367	-3.42786254899261	0.000608353390605969	0.0333567274693299	6.83858187004077	3.44060763165782	4.15684494482152	2.68402183453357	0.946234806979026	1.36431819224283	28.9693745680201	20.0379631532886	8.08101281588763	5.59408738808526	4.81706603246415	8.35655132066617
sus_circST7L_35	4:107843864|107853387	6.87276285300027	-2.39206003265792	0.619318931175743	-3.86240418667119	0.000112276605273827	0.011561751889417	2.27952729001359	0	0	2.23668486211131	2.83870442093708	4.77511367284992	15.2089216482105	13.0246760496376	8.08101281588763	6.3932427292403	6.74389244544981	20.8913783016654
sus_circST7L_39	4:107846330|107848522	13.32811997509	-1.28713609312687	0.380120823712093	-3.38612360290412	0.000708874472593111	0.0366417279189229	2.27952729001359	8.02808447386825	6.92807490803586	10.288750365712	7.56987845583221	8.86806824957842	18.830093469213	18.0341668379598	16.970126913364	22.376349552341	11.560958477914	28.2033607072483
sus_circTAF4B_5	6:110866624|110892394	26.3769623524762	-1.25342772618404	0.331068335587748	-3.78600908467678	0.000153086080057129	0.0137516900000255	20.5157456101223	18.3499073688417	11.0849198528574	14.7621200899346	12.3010524907273	17.0539774030354	33.3147807532231	49.0930097255572	34.7483551083168	15.1839514819457	46.2438339116558	43.8718944334974
