circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	W180_1SF	W180_2SF	W180_3SF	W180_1PF	W180_2PF	W180_3PF	Y180_1SF	Y180_2SF	Y180_3SF	Y180_1PF	Y180_2PF	Y180_3PF
sus_circDPM1_15	17:52366197|52380221	47.8616000766543	8.77617154350271	0.916563113921007	9.57508698550908	1.01771601007923e-21	1.98556393566459e-18	80.5677113529405	161.021867554159	100.270292510277	30.0439076357106	76.5744394150072	125.860982451757	0	0	0	0	0	0
sus_circDPM1_17	17:52366308|52380221	1.98967247296622	4.24398169035541	1.16138394861422	3.65424517483593	0.000257939700448376	0.0170589951042299	0	5.03193336106747	2.0256624749551	3.41408041314893	7.79924845893592	5.60514496748717	0	0	0	0	0	0
sus_circENSSSCG00000012693_6	X:110890003|110963021	1.94574208630479	4.18587501157962	1.24891518916374	3.35160869841164	0.000803434913667307	0.0377711208810823	3.4284132490613	4.19327780088956	0	2.38985628920425	2.12706776152798	11.2102899349743	0	0	0	0	0	0
sus_circENSSSCG00000015313_17	9:72153385|72160471	18.3314761553554	2.14273579253504	0.376002389042816	5.6987291968803	1.20703779275612e-08	3.92488455611199e-06	22.2846861188984	25.1596668053374	31.397768361804	30.0439076357106	32.6150390100957	38.7264561390023	3.12650453236822	7.28973268441839	1.84260865415739	9.94363465110712	7.19488592910753	10.3528233422578
sus_circENSSSCG00000036428_6	3:28903672|28904794	36.06265174764	1.08365512532308	0.304935830958861	3.55371529123212	0.000379830166465953	0.0214211712357362	39.4267523642049	30.1916001664048	47.6030681614448	47.797125784085	56.7218069740794	72.8668845773332	17.9774010611173	16.0374119057205	14.7408692332591	25.8534500928785	28.7795437164301	34.7559069347228
sus_circENSSSCG00000039569,ENSSSCG00000034371,ENSSSCG00000031292_2	12:39366927|39391822	571.071595635397	12.3531937479383	0.90187574445297	13.6972236185719	1.05481046672417e-42	4.11587044115771e-39	2319.32156298997	920.00514951517	1286.29567159649	983.255158986892	535.312053317875	808.669551218376	0	0	0	0	0	0
sus_circEZH1_8	12:20118352|20123255	10.9489463945507	2.11346954512497	0.452860985770021	4.66692784659146	3.05736632709032e-06	0.000477193736332257	18.8562728698371	13.4184889628466	14.1796373246857	20.8258905202085	24.1067679639838	16.3058762690536	4.68975679855233	8.74767922130207	1.84260865415739	3.97745386044285	0	4.43692428953908
sus_circFAN1_16	1:143941637|143956550	1.97976029967093	4.17653010322409	1.14514269008405	3.6471700333847	0.000265144475944116	0.0172432290855657	1.71420662453065	4.19327780088956	10.1283123747755	3.75548845446382	1.41804517435199	2.54779316703962	0	0	0	0	0	0
sus_circIFT88_41	11:998514|1007418	2.71679116909319	4.06481577299399	1.05770037987595	3.84306921915897	0.000121505181153589	0.0103068090622023	8.57103312265324	9.22521116195704	4.0513249499102	3.75548845446382	1.41804517435199	4.58602770067132	0	0	0	0.994363465110712	0	0
sus_circKCTD9_13	14:9478895|9498411	36.4445276743375	1.60696873359669	0.400155695821487	4.0158587029424	5.92297359089122e-05	0.00550272451229941	27.4273059924904	56.1899225319201	77.9880052857713	66.2331600150892	42.5413552305596	56.0514496748717	18.7590271942093	4.37383961065104	14.7408692332591	15.9098154417714	46.766758539199	10.3528233422578
sus_circKCTD9_22	14:9497312|9505715	34.3083823769564	2.86632273457205	0.359264050127706	7.97831771242676	1.48341159453326e-15	1.4470680104672e-12	37.7125457396743	70.4470670549446	53.6800555863101	75.4511771305914	71.6112813047753	54.01321514124	7.0346351978285	18.9533049794878	3.68521730831479	6.96054425577498	1.79872148227688	10.3528233422578
sus_circME1_14	1:82875117|82891579	284.917223201131	1.07839975787328	0.301405725557599	3.57790070470044	0.000346364976769619	0.0204775172629554	543.403499976215	608.025281128987	334.234308367591	172.069652822706	451.647388031107	211.976391497697	199.314663938474	123.925455635113	222.955647153045	192.906512231478	203.255527497288	155.292350133868
sus_circMYBPC2_1	6:55288560|55289131	2.48737045347429	3.96387443585494	1.13507671673383	3.49216434221376	0.000479123359261344	0.0256101280525721	3.4284132490613	5.03193336106747	10.1283123747755	0.682816082629786	7.79924845893592	2.0382345336317	0	0	0	0	0	0.739487381589846
sus_circPMS1_3	15:94387078|94413980	7.80975527465769	2.36599617979417	0.5651133294524	4.1867640639212	2.82959690356517e-05	0.00345033972428477	10.2852397471839	17.6117667637362	12.1539748497306	13.9977296939106	16.3075195050478	6.62426223430302	2.34487839927617	0	5.52782596247218	1.98872693022142	5.39616444683065	1.47897476317969
sus_circPOLI_11	1:103798188|103815098	5.08512173185283	2.51175677712814	0.737348156417182	3.40647325862034	0.000658079968190803	0.0325041523529179	8.57103312265324	11.7411778424908	17.2181310371183	4.7797125784085	3.54511293587996	6.11470360089509	0	1.45794653688368	1.84260865415739	0.994363465110712	1.79872148227688	2.95794952635938
sus_circPPP2R1B_5	9:39494895|39504434	18.4542058641102	7.38263668033564	0.882555275647421	8.36507002342706	6.00792345797105e-17	7.81430577766768e-14	49.7119921113888	33.5462224071165	44.5645744490122	32.4337639249148	25.5248131383357	35.6691043385547	0	0	0	0	0	0
sus_circPTPN4_50	15:31364330|31387416	24.0165636882537	3.95513891882326	0.502084257850567	7.87744060280897	3.34154942463884e-15	2.60774517098815e-12	42.8551656132662	20.9663890044478	37.4747557866693	44.3830453709361	57.4308295612554	65.2235050762143	0.781626133092055	1.45794653688368	3.68521730831479	1.98872693022142	8.99360741138442	2.95794952635938
sus_circRAB5A_1	13:6908887|6909142	3.78713685635963	5.11721935852504	1.22823901276134	4.16630582920538	3.09575334093456e-05	0.00345132272466476	10.2852397471839	6.7092444814233	0	10.9250573220766	17.0165420922238	0.509558633407924	0	0	0	0	0	0
sus_circRB1_7	11:19200035|19204789	4.38418071751293	4.28157760616467	1.02561194485108	4.17465653326253	2.98435962066784e-05	0.00345132272466476	6.85682649812259	1.67731112035582	11.141143612253	4.09689649577872	10.6353388076399	15.2867590022377	0	2.91589307376736	0	0	0	0
sus_circSELENOI_2	3:112636837|112653047	32.6865933410741	1.37180947921762	0.331163922261264	4.14238806525355	3.43708130044709e-05	0.00372541423176237	58.283025234042	50.3193336106747	57.7313805362203	36.1892523793787	31.1969938357437	46.3698356401211	15.6325226618411	30.6168772745573	23.9539125040461	8.94927118599641	23.3833792695995	9.613335960668
sus_circSH3GLB1_9	4:129368386|129385680	16.1465008920186	1.87658047496666	0.367262181675992	5.10964800786982	3.22759561404806e-07	6.62846215053449e-05	20.5704794943678	25.9983223655153	29.3721058868489	28.678275470451	17.7255646793998	28.5352834708438	6.25300906473644	2.91589307376736	12.8982605791018	6.96054425577498	7.19488592910753	6.65538643430861
sus_circSLAIN2_3	8:38273589|38280012	5.54086918009774	2.35943746055645	0.711554258222335	3.31589254549751	0.000913509462038692	0.0396057102319442	1.71420662453065	13.4184889628466	10.1283123747755	7.51097690892765	14.1804517435199	8.66249676793472	0	0	3.68521730831479	4.97181732555356	0	2.21846214476954
sus_circSMCHD1_66	6:103870689|103879369	4.08153028082668	2.56536326674471	0.770393124750288	3.32994049963288	0.000868645441070983	0.0385165285347611	8.57103312265324	10.0638667221349	3.03849371243265	8.87660907418722	4.25413552305596	8.15293813452679	2.34487839927617	1.45794653688368	0	0	0	2.21846214476954
sus_circSYNE2_56	1:194001520|194011399	4.00205142899347	2.49575135848322	0.764380342681896	3.26506481017899	0.00109439032818835	0.0449506427430625	6.85682649812259	5.03193336106747	10.1283123747755	6.82816082629786	6.38120328458394	4.58602770067132	0	0	3.68521730831479	1.98872693022142	1.79872148227688	0.739487381589846
sus_circTMEM87A_3	1:129106542|129114618	3.65280418092387	3.11516504453311	0.87843036448965	3.54628570512012	0.00039070236562212	0.0214721215585565	8.57103312265324	10.0638667221349	5.06415618738774	5.12112061972339	7.09022587175993	3.56691043385547	1.56325226618411	0	0	0.994363465110712	1.79872148227688	0
sus_circULK2_6	12:59821853|59822490	9.36306837945265	2.82466920537303	0.792373118096817	3.56482210319999	0.000364103061058843	0.0208930903566413	13.7136529962452	43.6100891292514	4.0513249499102	18.7774422723191	17.0165420922238	1.01911726681585	3.12650453236822	4.37383961065104	3.68521730831479	2.98309039533213	0	0
sus_circUTRN_108	1:20819147|20821172	3.52843163772283	3.98617344631048	0.955683889411023	4.17101668289826	3.03243658092416e-05	0.00345132272466476	8.57103312265324	5.03193336106747	5.06415618738774	6.14534474366807	7.09022587175993	8.66249676793472	0.781626133092055	0	0	0.994363465110712	0	0
sus_circUTRN_81	1:20796475|20798556	3.23088934695767	3.36196422176922	1.00667586417757	3.33966904482791	0.00083878284376737	0.0385165285347611	10.2852397471839	10.0638667221349	1.01283123747755	7.16956886761275	4.96315811023195	2.54779316703962	0	0	0	1.98872693022142	0	0.739487381589846
sus_circABL1_16	1:270899688|270900268	2.15030440891082	-3.91934308019039	1.17552643230179	-3.33411735584368	0.000855705461074147	0.0385165285347611	0	0	1.01283123747755	0.341408041314893	0	0	0	5.83178614753472	7.37043461662957	0.994363465110712	3.59744296455377	6.65538643430861
sus_circADAMTS12_43	16:19906267|19906628	32.193949514941	-2.01604914129659	0.514404175988684	-3.9191927970292	8.88460248703587e-05	0.00787902702373045	0	15.0958000832024	7.08981866234284	10.2422412394468	13.4714291563439	28.5352834708438	52.3689509171677	42.2804495696267	82.9173894370827	80.5434406739676	7.19488592910753	46.5877050401603
sus_circAFDN_35	1:1657903|1663793	2.72322681665841	-3.85734746262345	1.157505292069	-3.33246637320212	0.000860798722609921	0.0385165285347611	0	0	0	0	0	1.52867590022377	3.90813066546028	10.2056257581858	3.68521730831479	7.95490772088569	5.39616444683065	0
sus_circARFGAP3_14	5:6010064|6014815	4.12927831395692	-2.77179232762542	0.843709562301752	-3.28524465227537	0.00101893853964589	0.0432162845836768	0	1.67731112035582	1.01283123747755	2.73126433051914	0	0	2.34487839927617	16.0374119057205	7.37043461662957	1.98872693022142	8.99360741138442	7.39487381589846
sus_circARHGAP28_32	6:100602832|100607627	4.29884131059822	-2.76120526179831	0.724526428624857	-3.81104836581192	0.000138378686977921	0.0106465790138027	0	0.838655560177912	1.01283123747755	2.38985628920425	0.709022587175993	0.509558633407924	3.12650453236822	10.2056257581858	5.52782596247218	6.96054425577498	14.3897718582151	5.91589905271877
sus_circBIRC6_245	3:107207592|107229406	5.20796037296241	-5.29170835061435	0.951177559139832	-5.56332337718285	2.64684745167127e-08	7.94461442801639e-06	0	0	0	0.341408041314893	0	0.509558633407924	5.47138293164439	7.28973268441839	12.8982605791018	5.96618079066427	10.7923288936613	19.226671921336
sus_circCLIP1_41	14:30413534|30417971	1.78960148464947	-4.72464392319761	1.37287424671537	-3.44142512287737	0.000578658600498609	0.0297095507782312	0	0	0	0	0	0	2.34487839927617	5.83178614753472	3.68521730831479	0	0	9.613335960668
sus_circCOPS4_13	8:135301398|135305034	1.95883740130546	-3.83306191466985	1.13280743469714	-3.38368357874933	0.000715203764075168	0.0345849352956907	0	0	0	0.682816082629786	0	0	2.34487839927617	5.83178614753472	5.52782596247218	2.98309039533213	5.39616444683065	0.739487381589846
sus_circCPNE3_23	4:50298372|50317215	1.67208787556304	-4.55044138161717	1.40687229278792	-3.23443812558126	0.0012188232664005	0.0485290651581099	0	0	0	0	0	0	1.56325226618411	7.28973268441839	0	0	8.99360741138442	2.21846214476954
sus_circCREB5_7	18:44166842|44186515	5.28762965859919	-3.78999093170532	0.994412961055595	-3.81128472790836	0.000138246418514632	0.0106465790138027	0	0	0	2.04844824788936	1.41804517435199	0	0	7.28973268441839	5.52782596247218	7.95490772088569	12.5910503759382	26.6215457372345
sus_circDARS2_1	9:116111679|116120575	1.63593176886922	-4.49462674568824	1.39142134757674	-3.23024133093542	0.00123685768100445	0.0487496835482763	0	0	0	0	0	0	0.781626133092055	1.45794653688368	1.84260865415739	0	12.5910503759382	2.95794952635938
sus_circDCUN1D4_6	8:39008497|39032833	2.62155779340622	-5.29055401832416	1.11658839723077	-4.73814167462707	2.15687004191379e-06	0.000350671120981151	0	0	0	0	0	0	6.25300906473644	2.91589307376736	0	6.96054425577498	7.19488592910753	8.1343611974883
sus_circDHDH,NUCB1_3	6:54200798|54201346	10.1724308577501	-1.56927389133398	0.415080742506287	-3.78064730697596	0.000156421135607789	0.0117376013681076	1.71420662453065	3.35462224071165	7.08981866234284	7.85238495024254	5.67218069740794	4.0764690672634	19.5406533273014	18.9533049794878	12.8982605791018	14.9154519766607	8.99360741138442	17.0082097765665
sus_circEMC2_26	4:29058486|29068902	3.04824578489784	-3.90561840583443	0.998104249411625	-3.91303654717106	9.11427340457736e-05	0.00790308773881352	1.71420662453065	0.838655560177912	0	0.341408041314893	0	0	2.34487839927617	2.91589307376736	11.0556519249444	7.95490772088569	7.19488592910753	2.21846214476954
sus_circENSSSCG00000012071_1	13:203325937|203330171	3.52837664659073	-5.63830843926581	1.18932199055279	-4.74077540317335	2.12901838864724e-06	0.000350671120981151	0	0	0	0	0	0	0	4.37383961065104	20.2686951957313	5.96618079066427	3.59744296455377	8.1343611974883
sus_circENSSSCG00000012362_22	X:50389422|50425041	2.7708866580629	-3.43018503980311	0.976346050047755	-3.51328818264317	0.000442597149529373	0.0239863066314391	0	0.838655560177912	0	0	0.709022587175993	1.01911726681585	1.56325226618411	4.37383961065104	1.84260865415739	3.97745386044285	10.7923288936613	8.1343611974883
sus_circENSSSCG00000022963_19	3:40456609|40457300	4.65531344801161	-2.44924882269584	0.754100376593687	-3.2479082343908	0.00116256758366161	0.0472535282442459	1.71420662453065	3.35462224071165	2.0256624749551	0.341408041314893	0.709022587175993	1.01911726681585	2.34487839927617	14.5794653688368	7.37043461662957	11.9323615813285	8.99360741138442	1.47897476317969
sus_circENSSSCG00000043604_6	X:59556112|59571888	6.53209868573145	-6.59457723224975	1.01897791480253	-6.47175678339186	9.68699607704811e-11	4.72483233658021e-08	0	0	0	0	0	0	20.3222794603934	10.2056257581858	0	13.92108851155	16.1884933404919	17.7476971581563
sus_circENSSSCG00000045477,ENSSSCG00000009633_4	14:7352555|7366524	13.7835572089581	-3.25425098801112	0.729368275037767	-4.46173915069532	8.12971500666956e-06	0.00113293385557231	0	8.38655560177912	3.03849371243265	0	2.12706776152798	2.0382345336317	11.7243919963808	30.6168772745573	73.7043461662957	5.96618079066427	10.7923288936613	17.0082097765665
sus_circENSSSCG00000045919_13	9:121610724|121631279	3.16170398789445	-5.51059902243692	1.01461792722891	-5.4312060476669	5.59744587220306e-08	1.45608225288909e-05	0	0	0	0	0	0	4.68975679855233	4.37383961065104	5.52782596247218	6.96054425577498	8.99360741138442	7.39487381589846
sus_circEXOC4_15	18:15347146|15348948	4.06194862808426	-5.83004182560768	1.06334955392868	-5.48271431916988	4.18849102969713e-08	1.16739228556273e-05	0	0	0	0	0	0	3.90813066546028	16.0374119057205	3.68521730831479	5.96618079066427	16.1884933404919	2.95794952635938
sus_circFAM13A_16	8:130257256|130264004	7.83851283486409	-4.12026989828481	0.655022088299715	-6.29027626988896	3.16901474771554e-10	1.37394394950956e-07	0	0.838655560177912	2.0256624749551	1.36563216525957	0	0.509558633407924	17.9774010611173	13.1215188319531	11.0556519249444	19.8872693022142	16.1884933404919	11.0923107238477
sus_circGOLGA4,ITGA9_42	13:22209224|22219312	3.0393078232734	-5.50952218583392	1.03858802136827	-5.30481969027094	1.12784422224995e-07	2.75053009701207e-05	0	0	0	0	0	0	9.37951359710467	2.91589307376736	3.68521730831479	6.96054425577498	5.39616444683065	8.1343611974883
sus_circGRB10_18	9:136668813|136711859	1.34102116819088	-4.29240830494834	1.28717979951331	-3.33473871060697	0.000853795838051932	0.0385165285347611	0	0	0	0	0	0	1.56325226618411	1.45794653688368	0	3.97745386044285	5.39616444683065	3.69743690794923
sus_circLARP4_29	5:16315891|16328852	6.71353485276887	-2.24939219118826	0.60739931320654	-3.70331698156427	0.000212798717173776	0.0150971017165831	3.4284132490613	3.35462224071165	0	2.04844824788936	2.12706776152798	3.05735180044755	14.8508965287491	16.0374119057205	20.2686951957313	3.97745386044285	1.79872148227688	9.613335960668
sus_circLGR4_9	2:32949754|32963491	2.04095896808662	-4.82195603370238	1.26247674877724	-3.81944145773192	0.000133754198229882	0.0106465790138027	0	0	0	0	0	0	0.781626133092055	7.28973268441839	5.52782596247218	0	7.19488592910753	3.69743690794923
sus_circLRRIQ3_6	6:138964559|138981411	15.4370789132535	-1.29534661365959	0.356352919596501	-3.63501052587504	0.00027796928625881	0.0177809205734734	6.85682649812259	10.9025222823129	13.1668060872081	7.51097690892765	4.96315811023195	10.1911726681585	22.6671578596696	24.7850911270225	25.7965211582035	10.9379981162178	21.5846577873226	25.8820583556446
sus_circLUC7L2_23	18:10283699|10300806	5.22622373161008	-2.54363539766028	0.70797648309932	-3.59282470305365	0.00032711265578512	0.0202602156011673	3.4284132490613	2.51596668053374	0	1.36563216525957	2.83609034870397	0	7.0346351978285	17.4953584426041	3.68521730831479	5.96618079066427	3.59744296455377	14.7897476317969
sus_circLYST_79	14:55594527|55599982	1.54738144554145	-4.42799441291617	1.35558816510792	-3.26647467637316	0.00108895546949465	0.0449506427430625	0	0	0	0	0	0	3.12650453236822	2.91589307376736	0	0.994363465110712	10.7923288936613	0.739487381589846
sus_circMIB1_10	6:106936502|106958839	2.93525342867577	-5.41878930050102	1.053408612036	-5.14405259135646	2.68874210959362e-07	5.8285953953524e-05	0	0	0	0	0	0	7.81626133092055	10.2056257581858	3.68521730831479	6.96054425577498	3.59744296455377	2.95794952635938
sus_circMYO9B_20	2:60502168|60503198	8.07054662203297	-2.47891993353313	0.509502934119195	-4.86536929923391	1.14243287284878e-06	0.000212274908088378	3.4284132490613	2.51596668053374	3.03849371243265	1.02422412394468	3.54511293587996	2.0382345336317	10.1611397301967	13.1215188319531	11.0556519249444	13.92108851155	23.3833792695995	9.613335960668
sus_circNBAS_94	3:122089927|122094251	13.8271864354628	-1.44803951888672	0.407824130778483	-3.55064698139023	0.000384285491158774	0.0214211712357362	10.2852397471839	5.03193336106747	7.08981866234284	11.6078734047064	2.83609034870397	7.13382086771094	14.069270395657	29.1589307376736	22.1113038498887	27.8421770230999	16.1884933404919	12.5712854870274
sus_circODR4_27	9:127566656|127577646	13.8084336110757	-5.12588843310016	0.665449474996766	-7.70289650183445	1.33016094129672e-14	8.65047998823303e-12	0	2.51596668053374	0	0.682816082629786	1.41804517435199	0	32.8282975898663	13.1215188319531	20.2686951957313	37.785811674207	21.5846577873226	35.4953943163126
sus_circPCDH19_2	X:82070406|82145774	1.74758361822215	-4.05447895679782	1.16530217388833	-3.47933698885073	0.000502656069816959	0.0265049187084564	0	0	1.01283123747755	0	0	0	1.56325226618411	8.74767922130207	1.84260865415739	1.98872693022142	3.59744296455377	2.21846214476954
sus_circPCMTD2_8	17:63033432|63044659	2.16209116767076	-4.35510200901051	1.14121562757045	-3.81619555831194	0.00013552510778701	0.0106465790138027	0	0.838655560177912	0	0	0	0	1.56325226618411	4.37383961065104	3.68521730831479	0.994363465110712	10.7923288936613	3.69743690794923
sus_circRCBTB2_6	11:19129679|19134837	37.5807909823017	-1.79556041477608	0.440459558299938	-4.07656135720266	4.57065987801928e-05	0.00467424919867577	13.7136529962452	10.0638667221349	37.4747557866693	9.21801711550211	7.09022587175993	24.4588144035804	70.346351978285	68.5234872335329	12.8982605791018	88.4983483948533	53.9616444683065	54.7220662376486
sus_circRUFY1_27	2:78994801|78999927	2.7756216155296	-4.78393476427951	1.19591978504496	-4.00021374686066	6.32852965360599e-05	0.00574277272287687	1.71420662453065	0	0	0	0	0	7.81626133092055	2.91589307376736	0	12.9267250464393	7.19488592910753	0.739487381589846
sus_circRXRA_2	1:273771031|273777030	2.25497336628117	-4.93842229888157	1.17403339810226	-4.20637292504981	2.5950188880989e-05	0.00330835976537729	0	0	0	0	0	0	1.56325226618411	5.83178614753472	11.0556519249444	0.994363465110712	5.39616444683065	2.21846214476954
sus_circSFMBT2_2	10:63899363|63912175	6.8937286475852	-2.46782508524029	0.607929249631523	-4.05939521208444	4.91999806977777e-05	0.00479945811706821	5.14261987359194	0.838655560177912	3.03849371243265	3.75548845446382	0.709022587175993	0	14.8508965287491	8.74767922130207	11.0556519249444	9.94363465110712	17.9872148227688	6.65538643430861
sus_circST7L_35	4:107843864|107853387	4.47029368565238	-2.23325511987335	0.68846321075116	-3.24382637299779	0.00117935612142978	0.0474417276888555	1.71420662453065	0	0	1.70704020657446	2.12706776152798	3.56691043385547	8.59788746401261	4.37383961065104	3.68521730831479	13.92108851155	3.59744296455377	10.3528233422578
sus_circTGFBRAP1_3	3:49493943|49496419	10.1744125356141	-1.35839495688712	0.415962081993009	-3.26567015526659	0.00109205373238694	0.0449506427430625	1.71420662453065	2.51596668053374	7.08981866234284	7.51097690892765	8.50827104611191	5.60514496748717	17.9774010611173	17.4953584426041	12.8982605791018	18.8929058371035	10.7923288936613	11.0923107238477
sus_circTMEM106C_2	5:78321047|78322495	2.56760981201413	-4.05233856961184	1.19798206274741	-3.38263709918857	0.0007179343308434	0.0345849352956907	0	0	0	1.02422412394468	0	0	10.1611397301967	1.45794653688368	0	11.9323615813285	1.79872148227688	4.43692428953908
sus_circTMEM237_8	15:105263579|105266463	8.34821630578303	-6.412835650251	0.922594756589948	-6.95086938706852	3.63041879981844e-12	2.02369916527022e-09	0	0	1.01283123747755	0	0	0	8.59788746401261	17.4953584426041	12.8982605791018	24.8590866277678	19.7859363050457	15.5292350133868
sus_circTMEM44,LSG1_8	13:131635186|131653366	25.1770423699092	-8.50813116182253	2.32389807200726	-3.66114644368789	0.00025108918113721	0.0168922411171965	0	0	0	0	0	0	0	59.7758080122308	84.7599980912401	0	116.916896347997	40.6718059874415
sus_circTRPM7_109	1:121217326|121228255	5.73559808757995	-2.03299658064512	0.595260199415004	-3.41530742798369	0.000637100607638007	0.0318713662949167	0	0.838655560177912	3.03849371243265	4.43830453709361	2.12706776152798	2.0382345336317	11.7243919963808	11.6635722950694	7.37043461662957	14.9154519766607	1.79872148227688	8.87384857907815
sus_circUSO1_44	8:71441778|71443049	2.73881800697402	-5.26555573911887	1.10038129405072	-4.78521015177869	1.70808518279861e-06	0.000302952199240008	0	0	0	0	0	0	4.68975679855233	8.74767922130207	5.52782596247218	5.96618079066427	7.19488592910753	0.739487381589846
sus_circUTP23_1	4:21934956|21936689	1.60507477518008	-4.57400821170184	1.23028528966388	-3.71784353607241	0.000200930647411509	0.014793045022636	0	0	0	0	0	0	5.47138293164439	1.45794653688368	0	3.97745386044285	5.39616444683065	2.95794952635938
sus_circUXS1_7	3:48893039|48899041	7.69514428059276	-2.16519345825724	0.603714819393597	-3.58645073584921	0.000335209356329012	0.0204372954436844	1.71420662453065	5.87058892124539	5.06415618738774	0.682816082629786	4.25413552305596	0	12.5060181294729	14.5794653688368	11.0556519249444	7.95490772088569	19.7859363050457	8.87384857907815
sus_circVPS36_1	11:15709103|15712263	2.96373173328664	-3.77918554230683	1.01915875199035	-3.70814216619965	0.00020878543484998	0.0150866808663819	0	0.838655560177912	2.0256624749551	0	0	0	3.90813066546028	8.74767922130207	11.0556519249444	4.97181732555356	1.79872148227688	2.21846214476954
sus_circX:49742406|49742743	X:49742406|49742743	4.73412937752428	-3.20518574430977	0.777104928855764	-4.12452118792915	3.71506793847768e-05	0.00391789056647025	0	0	4.0513249499102	0.682816082629786	0	1.01911726681585	10.1611397301967	1.45794653688368	9.21304327078697	6.96054425577498	14.3897718582151	8.87384857907815
