circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M180_1SF	M180_2SF	M180_3SF	M180_1PF	M180_2PF	M180_3PF	Z180_1SF	Z180_2SF	Z180_3SF	Z180_1PF	Z180_2PF	Z180_3PF
sus_circLNPK_27	15:81796259|81799621	2.91674645693996	3.13313221455176	0.932437656370878	3.36015195562367	0.000778996136696008	0.0315493435361883	5.41510360964014	5.41171961919053	8.66153324734232	4.67581762178302	4.58207024518434	2.72966857033218	0.76624163059166	0	0.832261172222468	0.840307076561547	0	1.08623469043127
sus_circLONP2_27	6:36428808|36449049	4.27244393934759	3.07967624675516	0.831865947994214	3.70213043842081	0.000213796646713998	0.0124564677848629	12.9962486631363	14.4312523178414	6.06307327313962	1.55860587392767	5.49848429422121	5.45933714066436	1.53248326118332	1.06524544814637	0.832261172222468	0.840307076561547	0.992028751126751	0
sus_circLRP6_1	5:60168451|60168844	49.5264000968133	1.21363984159225	0.245682433189211	4.93987228080555	7.81737577643475e-07	0.000236013681395817	72.5623883691779	58.6269625412308	74.489185927144	73.2544760746007	63.2325693835439	73.7010513989688	43.6757729437246	25.565890755513	26.632357511119	26.8898264499695	19.840575022535	35.845744784232
sus_circMGA_57	1:129687076|129688206	41.1623974483293	1.40907259795181	0.32451707657865	4.34205993967256	1.41153009488864e-05	0.00167705807391334	76.89447125689	72.1562615892071	77.0876459013466	24.158391045879	65.0653974816177	43.6746971253149	28.3509403318914	30.8921179962448	19.9742681333392	23.5285981437233	15.872460018028	16.2935203564691
sus_circNAA15_72	8:87658984|87663752	2.72703447988932	3.46703613003765	1.04101985118122	3.33042268704451	0.000867142405342275	0.033022896548641	4.33208288771211	2.70585980959527	4.33076662367116	4.67581762178302	10.0805545394056	4.09450285549827	0	0	1.66452234444494	0.840307076561547	0	0
sus_circNUP98_63	9:6387175|6388462	5.04915860232842	2.55469137185697	0.775325065812403	3.29499391223746	0.000984238120335419	0.0359192834904827	2.16604144385606	16.2351588575716	8.66153324734232	7.01372643267454	13.746210735553	4.09450285549827	2.29872489177498	0	0	4.20153538280774	0	2.17246938086255
sus_circOXR1_25	4:30784480|30818482	8.0463368282295	2.24896401002675	0.629394401812732	3.57321896024093	0.000352619665750605	0.0180161524608886	23.8264558824166	23.4507850164923	8.66153324734232	8.57233230660221	8.24772644133182	6.82417142583045	0.76624163059166	4.26098179258549	4.16130586111234	0.840307076561547	6.94420125788725	0
sus_circPICALM_87	9:19905675|19913189	31.429645038194	1.19630524239218	0.359818352310622	3.32474770869787	0.000884985785254155	0.033022896548641	28.1585387701287	43.2937569535243	42.4415129119774	55.3305085244325	47.6535305499172	45.0395314104809	15.3248326118332	27.6963816518057	23.3033128222291	13.4449132249848	3.968115004507	31.5008060225069
sus_circPIR_14	X:12031522|12035779	2.47822177257976	4.86765522592265	1.34470325245368	3.61987317056059	0.000294747451840642	0.0157880046381092	0	3.60781307946035	14.7246065204819	0	4.58207024518434	6.82417142583045	0	0	0	0	0	0
sus_circPPA2_14	8:116275910|116294261	35.6002690041703	1.58716415757523	0.466884939507037	3.39947602347389	0.000675150990062064	0.02911917451943	92.0567613638824	65.8425887001515	65.8276526798016	45.1995703439026	33.9073198143641	17.7428457071592	12.2598660894666	12.7829453777565	34.9549692333437	7.56276368905392	34.7210062894363	4.3449387617251
sus_circPPP2R5A_19	9:131042755|131046226	21.2252814582792	2.53750262916004	0.394398255027173	6.43385866143149	1.2440454813673e-10	2.0657375218104e-07	30.3245802139848	45.9996167631195	28.5830597162297	31.1721174785535	60.4833272364333	20.4725142774913	4.59744978354996	5.32622724073186	9.98713406666962	4.20153538280774	5.9521725067605	7.60364283301892
sus_circPRELID2_7	2:147170889|147175048	22.4803652608583	1.66714292950613	0.394268234694674	4.22844850992671	2.35308352383922e-05	0.00244205949458439	21.6604144385606	34.2742242548734	34.6461329893693	49.8753879656856	31.1580776672535	32.7560228439861	6.89617467532494	18.1091726184883	4.16130586111234	15.9658344546694	3.968115004507	16.2935203564691
sus_circPRKAR1A_5	12:11669306|11671052	115.735604851265	1.18059647290324	0.350290179953163	3.37033848068793	0.000750759038522101	0.0311658845866487	204.690916444397	285.919186547233	153.309138477959	89.6198377508413	124.632310669014	106.457074242955	144.053426551232	51.1317815110259	54.0969761944604	83.1904005795932	40.6731787961968	51.0530304502699
sus_circQRICH1_6	13:31673546|31676127	11.5204256632729	2.67988602973293	0.801688800180519	3.34280088374628	0.000829373879477183	0.0324041253381615	15.1622901069924	1.80390653973018	3.46461329893693	0.779302936963837	72.3967098739126	25.9318514181557	0.76624163059166	4.26098179258549	2.4967835166674	5.04184245936928	3.968115004507	2.17246938086255
sus_circRABGAP1_18	1:263873074|263940366	9.63748813681026	2.22670828935026	0.554336549262898	4.01688882378606	5.89715275400743e-05	0.00466296292763302	18.4113522727765	18.0390653973018	11.259993221545	8.57233230660221	26.5760074220692	12.2835085664948	0	2.13049089629275	5.82582820555728	5.04184245936928	0.992028751126751	6.51740814258764
sus_circRALGAPA1_106	7:64286782|64287500	96.9007493484491	1.15211523854211	0.222312990789915	5.18240177710015	2.19046726677288e-07	7.27454179295275e-05	136.460610962931	156.939868956525	144.647605230617	120.012652292431	120.966654472867	122.835085664948	65.1305386002911	54.327517855465	74.0712443277997	34.4525901390234	75.394185085633	57.5704385928575
sus_circRBKS_1	3:111323715|111359571	2.68696605066568	4.9904863306292	1.31251115143909	3.80224299439851	0.000143391983888646	0.0091577842018114	8.66416577542422	0	7.79537992260809	11.6895440544576	0	4.09450285549827	0	0	0	0	0	0
sus_circRFC1_43	8:30613554|30621379	25.749806648251	2.0430018065242	0.343327841941931	5.95058587433099	2.67184340891064e-09	2.21829799024806e-06	38.988745989409	55.0191494617704	37.244592963572	37.4065409742642	42.155046255696	38.2153599846505	16.8573158730165	10.6524544814637	11.6516564111146	5.88214953593083	2.97608625338025	11.948581594744
sus_circRNFT1_2	12:36163951|36170928	2.25072025888553	4.7183633979384	1.23714281186122	3.81391974532017	0.000136779902213718	0.00913725970546113	2.16604144385606	9.92148596851598	2.5984599742027	0	5.49848429422121	6.82417142583045	0	0	0	0	0	0
sus_circRPS6KC1_36	9:130372679|130384896	13.8733423868271	1.2479289219937	0.388936949781546	3.20856355431033	0.00133399822613284	0.0396127066848013	12.9962486631363	27.0585980959527	17.3230664946846	17.9239675501683	25.6595933730323	16.3780114219931	10.7273828282832	3.19573634443912	10.8193952388921	5.88214953593083	10.9123162623943	7.60364283301892
sus_circSLC7A1_2	11:6556534|6560872	2.36849407876313	4.80819631085164	1.13127421301555	4.25024830897083	2.13533661190256e-05	0.00228756544778336	5.41510360964014	11.7253925082462	3.46461329893693	2.33790881089151	2.74924214711061	2.72966857033218	0	0	0	0	0	0
sus_circSMARCA5_22	8:84198495|84200866	7.70136856952937	2.61229906524238	0.715597798641599	3.65051299794555	0.00026171706392359	0.014621886646113	28.1585387701287	11.7253925082462	22.51998644309	5.45512055874686	4.58207024518434	6.82417142583045	4.59744978354996	2.13049089629275	0	0	0.992028751126751	5.43117345215637
sus_circSTK3_16	4:38110196|38111049	15.4048010926904	1.14118713072997	0.352843949913896	3.23425449411405	0.00121960725679406	0.0392326202604105	18.4113522727765	24.3527382863574	25.1184464172927	20.2618763610598	19.2446950297742	19.1076799923253	9.19489956709991	15.9786817221956	4.99356703333481	8.40307076561547	8.92825876014076	10.8623469043127
sus_circTDRD3_2	11:33313986|33336182	12.2309172491964	1.71496069672734	0.429148474063308	3.99619432521703	6.43689024399541e-05	0.0049713750000718	14.0792693850644	21.6468784767621	20.7876797936216	18.7032704871321	25.6595933730323	10.9186742813287	6.89617467532494	8.52196358517098	3.32904468888987	1.68061415312309	6.94420125788725	7.60364283301892
sus_circTMEM245_38	1:250119554|250171078	4.91916503825481	2.94799848194848	0.855241647898842	3.44697722473072	0.000566896370105445	0.0268951835017169	2.16604144385606	5.41171961919053	2.5984599742027	4.67581762178302	7.33131239229495	30.026354273654	0.76624163059166	1.06524544814637	0.832261172222468	0	1.9840575022535	2.17246938086255
sus_circTMEM43_4	13:70406477|70408175	16.9185630806399	1.67441145271347	0.354488401201981	4.72345906674511	2.3186664536794e-06	0.000484987195219471	25.9924973262727	31.5683644452781	28.5830597162297	21.8204822349874	26.5760074220692	20.4725142774913	8.42865793650826	3.19573634443912	10.8193952388921	10.9239919953001	5.9521725067605	8.68987752345019
sus_circTMEM87A_3	1:129106542|129114618	11.2672287631498	2.49966527615432	0.575736601923499	4.34168206051709	1.41396043569929e-05	0.00167705807391334	20.5773937166325	18.9410186671669	22.51998644309	14.8067558023129	20.1611090788111	17.7428457071592	6.12993304473328	6.39147268887824	0	0	7.936230009014	0
sus_circTSPAN13_2	9:86021853|86025117	13.0808672024054	1.41442541395084	0.422190647465359	3.35020546391165	0.000807516376906725	0.0323103841892438	15.1622901069924	15.3332055877065	15.5907598452162	13.2481499283852	27.4924214711061	27.2966857033218	9.19489956709991	5.32622724073186	5.82582820555728	2.52092122968464	6.94420125788725	13.0348162851753
sus_circUBR3_4	15:76166995|76177857	39.5425353397881	1.01992486230996	0.320298693737297	3.18429291861702	0.0014510809368669	0.0415434464770258	64.9812433156817	50.509383112445	64.0953460303332	49.0960850287218	41.2386322066591	47.7691999808131	29.1171819624831	39.4140815814158	36.6194915777886	8.40307076561547	24.8007187781688	18.4659897373317
sus_circUTRN_108	1:20819147|20821172	6.47699932087995	2.02022246738615	0.640965526309154	3.15184262563872	0.00162243691419782	0.0449009416004246	12.9962486631363	15.3332055877065	4.33076662367116	7.79302936963837	11.9133826374793	9.55383999616263	0.76624163059166	5.32622724073186	0	1.68061415312309	6.94420125788725	1.08623469043127
sus_circUTRN_95	1:20803183|20826456	2.64984385304707	4.96562863913898	1.20196418480629	4.13126173134623	3.60777518922129e-05	0.00339222337868972	14.0792693850644	2.70585980959527	10.3938398968108	2.33790881089151	0.916414049036869	1.36483428516609	0	0	0	0	0	0
sus_circVDAC1_13	2:136318558|136320614	7.68534931826014	6.50150958298945	1.04402726236193	6.22733698378805	4.74429959790536e-10	5.25193965488123e-07	28.1585387701287	27.9605513658178	14.7246065204819	10.9102411174937	0.916414049036869	9.55383999616263	0	0	0	0	0	0
sus_circWDFY3_3	8:133695707|133705563	11.1828345382151	1.4839152213495	0.45847226060779	3.23665213546899	0.00120940741098439	0.0392326202604105	7.5811450534962	9.01953269865089	16.4569131699504	22.5997851719513	20.1611090788111	23.2021828478235	9.19489956709991	4.26098179258549	3.32904468888987	6.72245661249238	2.97608625338025	8.68987752345019
sus_circXPO4_30	11:1141224|1141776	114.01724516807	1.03671566168101	0.26463319365264	3.91755715664989	8.94508406848078e-05	0.00632055833860099	206.856957888253	200.23362591005	135.986071983274	79.4888995703114	166.78735692471	131.024091375945	101.143895238099	87.3501267480026	79.0648113611345	53.779652899939	63.489840072112	63.0016120450139
sus_circZC3H6_33	3:44117754|44122061	8.36222658628471	1.8970625098642	0.57036136821997	3.32607118147695	0.000880794322215968	0.033022896548641	12.9962486631363	12.6273457781112	18.1892198194189	18.7032704871321	4.58207024518434	12.2835085664948	6.12993304473328	1.06524544814637	6.65808937777975	1.68061415312309	0	5.43117345215637
sus_circZEB1_7	10:42061873|42079536	7.28324356833225	2.13983769807133	0.663595149020148	3.22461323177389	0.0012614296097683	0.0392326202604105	6.49812433156817	3.60781307946035	15.5907598452162	10.9102411174937	25.6595933730323	9.55383999616263	6.89617467532494	0	2.4967835166674	4.20153538280774	1.9840575022535	0
sus_circZNF169_10	3:43535845|43536562	2.86984877889073	3.53274973389806	1.00572916436556	3.51262532605049	0.00044370269067779	0.021949147774581	5.41510360964014	5.41171961919053	7.79537992260809	6.2344234957107	2.74924214711061	4.09450285549827	0	1.06524544814637	0.832261172222468	0.840307076561547	0	0
sus_circZNF644_17	4:125780952|125783720	17.5853449326102	1.20831643546806	0.36963146740739	3.2689761073191	0.00107937415516447	0.0381340592478853	22.7434351604886	22.5488317466272	30.3153663656981	23.3790881089151	15.5790388336268	32.7560228439861	8.42865793650826	19.1744180666347	14.9807011000044	7.56276368905392	5.9521725067605	7.60364283301892
sus_circABCA6_36	12:11253178|11268222	78.2867630684643	-2.06306457806199	0.429253853414068	-4.80616437488776	1.53853419904801e-06	0.000393036313464495	21.6604144385606	17.1371121274367	50.2368928345855	46.7581762178302	10.0805545394056	35.4856914143183	206.885240259748	141.677644603468	65.748632605575	224.361989441933	69.4420125788725	49.9667957598386
sus_circABL1_16	1:270899688|270900268	3.60004212093983	-5.34345471931989	1.18703201337386	-4.50152536672736	6.74675110759171e-06	0.00101845274674146	0	0	0	0	0	0	8.42865793650826	10.6524544814637	1.66452234444494	18.486755684354	3.968115004507	0
sus_circARSB,DMGDH_15	2:87745803|87760449	4.98447504294927	-4.81144672143858	1.19353118425548	-4.03127022143114	5.54762164174619e-05	0.00449357352981441	0	0	1.73230664946846	0	0	0	6.89617467532494	2.13049089629275	7.49035055000221	36.1332042921465	0	5.43117345215637
sus_circATRX_49	X:61688015|61702090	16.7019514507326	-1.34601455340917	0.419561312446155	-3.20814744705976	0.00133592988518451	0.0396127066848013	12.9962486631363	7.21562615892071	6.92922659787386	14.0274528653491	7.33131239229495	8.18900571099654	22.9872489177498	13.8481908259028	16.6452234444494	52.9393458233775	18.8485462714083	18.4659897373317
sus_circBRD7_30	6:34513016|34516600	21.1934821098767	-2.4745796118338	0.547984002265136	-4.51578805513468	6.30817328130651e-06	0.000997592546058043	1.08302072192803	4.50976634932544	1.73230664946846	8.57233230660221	3.66565619614747	20.4725142774913	9.19489956709991	39.4140815814158	47.4388868166807	63.023030742116	24.8007187781688	30.4145713320757
sus_circCAB39L_13	11:18350469|18361632	8.99591279929073	-2.70173402372943	0.839383216206009	-3.21871342143484	0.00128767106545762	0.0392326202604105	1.08302072192803	3.60781307946035	2.5984599742027	0.779302936963837	3.66565619614747	2.72966857033218	18.3897991341998	13.8481908259028	0	45.3765821343235	15.872460018028	0
sus_circCAMTA1_2	6:67634953|67640257	3.52593904640687	-3.34479299609659	0.973570878685775	-3.43559269214352	0.000591259161823329	0.0276559391044405	1.08302072192803	0	0.866153324734232	0	1.83282809807374	0	3.8312081529583	4.26098179258549	7.49035055000221	16.8061415312309	3.968115004507	2.17246938086255
sus_circCARF_13	15:106414678|106437731	17.5391610368689	-2.70860314827716	0.46183997784906	-5.86480876101722	4.49650638821959e-09	2.98657954305545e-06	6.49812433156817	1.80390653973018	6.06307327313962	2.33790881089151	2.74924214711061	9.55383999616263	14.5585909812415	39.4140815814158	22.4710516500066	38.6541255218312	44.6412938007038	21.7246938086255
sus_circCCAR1_12	14:71844195|71857332	10.503262095585	-2.39331597324305	0.491966358712102	-4.86479599846708	1.14574920740671e-06	0.000317086093149807	4.33208288771211	1.80390653973018	5.19691994840539	3.11721174785535	2.74924214711061	2.72966857033218	9.19489956709991	22.3701544110738	14.9807011000044	11.7642990718617	22.8166612759153	24.9833978799193
sus_circCENPC_61	8:65301742|65310079	5.62676982233446	-1.79597472068683	0.567907087998123	-3.16244462983839	0.00156450484865448	0.044031530528657	2.16604144385606	0.901953269865089	3.46461329893693	2.33790881089151	4.58207024518434	1.36483428516609	7.6624163059166	9.58720903331736	5.82582820555728	10.9239919953001	8.92825876014076	9.77611221388146
