circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	W300_1SF	W300_2SF	W300_3SF	W300_1PF	W300_2PF	W300_3PF	Y300_1SF	Y300_2SF	Y300_3SF	Y300_1PF	Y300_2PF	Y300_3PF
sus_circENSSSCG00000036428_6	3:28903672|28904794	44.5704404707365	1.07843036031347	0.275857522815188	3.90937448182615	9.25354209659295e-05	0.00803508110326378	38.7075028363457	67.3692920855546	59.3573091117267	67.5612006781637	65.9203291556147	61.7356647461834	17.7413352705577	41.9206275194276	20.3522517520065	35.9128964785547	33.3662812721859	24.9005947425172
sus_circENSSSCG00000038376_6	13:14841306|14851051	1.54630054941083	4.39327873416136	1.3261726519031	3.31275021231728	0.000923834486500276	0.0396681562405162	1.43361121616095	1.20302307295633	8.47961558738953	0	4.82343871870352	2.61591799771964	0	0	0	0	0	0
sus_circENSSSCG00000038376_8	13:14841306|14877553	1.51806791611785	4.32784483317354	1.26345064243103	3.42541662319807	0.000613857312318692	0.0323347230819934	1.43361121616095	4.81209229182533	5.29975974211845	1.32472942506203	4.82343871870352	0.523183599543927	0	0	0	0	0	0
sus_circENSSSCG00000038717_21	7:3398953|3438468	1.80444791049391	4.63926760901907	1.27396280745711	3.64160364954396	0.000270944996585993	0.0181847761473384	1.43361121616095	1.20302307295633	6.35971169054214	7.9483765503722	0	4.70865239589534	0	0	0	0	0	0
sus_circENSSSCG00000046495_8	14:54538644|54541433	8.65218249318383	4.03936638671968	0.799927917737777	5.04966297231274	4.42590213897902e-07	0.000122992932255219	10.0352785131267	26.4665076050393	12.7194233810843	3.9741882751861	28.9406323122211	14.64914078723	0	1.82263597910555	4.62551176181967	0	0	0.592871303393267
sus_circENSSSCG00000046743_7	11:9894098|9897074	2.33535013755052	3.45124616318312	1.0051977386033	3.43340024618296	0.000596061490243153	0.0323347230819934	4.30083364848286	4.81209229182533	5.29975974211845	5.29891770024813	3.21562581246901	3.13910159726356	1.26723823361127	0	0	0.69063262458759	0	0
sus_circENSSSCG00000047585_1	13:46309205|46309653	3.30360658861806	3.28026575383644	0.975057721373286	3.36417596818418	0.000767725766456289	0.0357906440647956	5.73444486464381	12.0302307295633	9.53956753581322	2.64945885012407	4.82343871870352	1.56955079863178	0	0	0.925102352363933	0	0	2.37148521357307
sus_circEZH1_8	12:20118352|20123255	16.8684019669365	1.42865810118672	0.40310629999002	3.54412248387606	0.00039392219565589	0.0241031143466948	22.9377794585752	31.2785998968646	26.4987987105923	27.8193179263027	22.5093806872831	16.2186915858617	7.60342940166759	9.11317989552775	16.6518423425508	3.45316312293795	13.5936701479276	4.74297042714614
sus_circFAM71F2_2	18:19926060|19929506	3.30474098181958	2.74853698272256	0.811462472966234	3.38713997786677	0.0007062534376036	0.0345992497990227	4.30083364848286	8.42116151069433	5.29975974211845	7.9483765503722	4.82343871870352	4.18546879635142	0	0	0.925102352363933	1.38126524917518	0	2.37148521357307
sus_circFAN1_16	1:143941637|143956550	1.67610189506336	4.51626827412317	1.17457986274975	3.84500740847912	0.000120548796413626	0.00967354685974916	1.43361121616095	1.20302307295633	5.29975974211845	5.29891770024813	3.21562581246901	3.66228519680749	0	0	0	0	0	0
sus_circFNDC3A_25	11:18600238|18604222	2.10836849662618	3.79412475620656	1.1175980679748	3.39489201433742	0.000686556738744757	0.0345992497990227	4.30083364848286	1.20302307295633	3.17985584527107	7.9483765503722	3.21562581246901	4.18546879635142	1.26723823361127	0	0	0	0	0
sus_circHERC6_2	8:130598412|130600711	8.26297169822116	3.02000146986788	0.652372802316141	4.6292571657584	3.66979793021177e-06	0.000591124321056226	4.30083364848286	10.827207656607	7.41966363896583	14.5720236756824	38.5875097496281	13.6027735881421	1.26723823361127	0	0.925102352363933	3.45316312293795	1.23578819526614	2.96435651696634
sus_circLVRN_10	2:120152879|120166481	3.49166421261337	3.64492318683091	1.00097623281423	3.64136836354574	0.000271192780133954	0.0181847761473384	4.30083364848286	4.81209229182533	9.53956753581322	1.32472942506203	16.0781290623451	3.13910159726356	0.633619116805633	0	0	2.07189787376277	0	0
sus_circLYST_79	14:55594527|55599982	2.08556630646879	4.26782959846287	1.16153232698397	3.67430978829896	0.000238493234047477	0.01667749115232	5.73444486464381	4.81209229182533	6.35971169054214	5.29891770024813	1.60781290623451	0.523183599543927	0	0	0	0.69063262458759	0	0
sus_circMAN1A2_12	4:103277505|103288577	18.6595990740069	1.20092719858974	0.356231020820854	3.37120331582151	0.000748406018455565	0.035567451071262	31.5394467555409	16.8423230213887	25.4388467621686	17.2214825258064	22.5093806872831	40.2851371648824	8.87066763527886	14.5810878328444	16.6518423425508	12.4313872425766	8.650517366863	8.89306955089901
sus_circMTMR3_33	14:46985143|46993251	8.47129959419254	1.7395921112234	0.48486897040285	3.58775714143571	0.000333534735153452	0.021482270112844	18.6369458100924	9.62418458365066	12.7194233810843	6.62364712531017	9.64687743740703	21.450527581301	5.06895293444506	1.82263597910555	2.7753070570918	4.14379574752554	6.17894097633072	2.96435651696634
sus_circMYBPC2_1	6:55288560|55289131	5.5928900256632	4.78546714410058	1.2202597816145	3.92167898688674	8.79340928250112e-05	0.007826134261426	12.9025009454486	43.308830626428	0	5.29891770024813	0	3.66228519680749	0.633619116805633	0	0	0.69063262458759	0.617894097633072	0
sus_circNOL10_27	3:125889257|125900323	8.75198032888	3.04602281908477	0.661718200967187	4.60320241249616	4.16043518678973e-06	0.000636416569979241	18.6369458100924	3.609069218869	27.558750659016	22.5204002260546	4.82343871870352	16.7418751854057	2.53447646722253	0	4.62551176181967	2.76253049835036	0.617894097633072	0.592871303393267
sus_circPCCB_5	13:77226243|77289518	5.82093130206731	4.13634595958544	0.828841307883502	4.99051618234117	6.02181552444105e-07	0.000140365652343519	14.3361121616095	8.42116151069433	10.5995194842369	11.9225648255583	8.03906453117253	13.0795899885982	0	0	0	3.45316312293795	0	0
sus_circPHLDB2_6	13:147785187|147814857	4.61514477176815	2.89423757751713	0.731522259855744	3.95645865662088	7.60690460711144e-05	0.0070256222739265	8.60166729696571	3.609069218869	8.47961558738953	7.9483765503722	12.862503249876	6.27820319452712	1.26723823361127	3.6452719582111	0	2.07189787376277	0.617894097633072	0
sus_circPMS1_3	15:94387078|94413980	9.19383256690759	2.25065802927637	0.480996058124151	4.67916106849975	2.88051096434206e-06	0.000486210385188082	10.0352785131267	25.263484532083	10.5995194842369	14.5720236756824	20.9015677810486	9.94048839133461	3.8017147008338	3.6452719582111	2.7753070570918	2.76253049835036	2.47157639053229	3.5572278203596
sus_circPSME4_117	3:87316814|87330087	3.74583390801981	3.67123169828042	0.998447649678077	3.67693959664697	0.000236048906475539	0.01667749115232	2.8672224323219	3.609069218869	0	13.2472942506203	11.2546903436415	9.94048839133461	0	1.82263597910555	0.925102352363933	0.69063262458759	0	0.592871303393267
sus_circPSPC1_25	11:534135|562934	12.0555439619903	1.74468715522613	0.499439986328796	3.49328688728089	0.00047711363627846	0.0278032291617031	11.4688897292876	10.827207656607	8.47961558738953	45.0408004521091	19.2937548748141	17.7882423844935	5.06895293444506	1.82263597910555	2.7753070570918	7.59695887046349	6.79683507396379	7.70732694411248
sus_circPTPN4_44	15:31361694|31387416	1.60533355316144	4.40227724982869	1.19215385246176	3.69270899115759	0.000221877869769176	0.0162103309331361	1.43361121616095	2.40604614591266	2.11990389684738	2.64945885012407	8.03906453117253	2.61591799771964	0	0	0	0	0	0
sus_circPTPN4_50	15:31364330|31387416	24.1308665565318	3.17127226499555	0.591326869846128	5.36297676752075	8.18615385434382e-08	2.7064890561759e-05	22.9377794585752	26.4665076050393	51.9376454727608	58.2880947027295	28.9406323122211	71.676153137518	0	7.2905439164222	0	5.52506099670072	12.3578819526614	4.15009912375287
sus_circRAB5A_1	13:6908887|6909142	4.93945847308106	4.61745711798312	0.998340457642114	4.62513272164553	3.74358609861962e-06	0.000591124321056226	10.0352785131267	6.01511536478166	3.17985584527107	2.64945885012407	16.0781290623451	19.3577931831253	1.26723823361127	0	0	0.69063262458759	0	0
sus_circRB1_7	11:19200035|19204789	11.9466870770185	2.51271798118716	0.512860247396793	4.89942044434397	9.61197597942514e-07	0.000204567923562113	12.9025009454486	24.0604614591266	13.779375329508	10.5978354004963	38.5875097496281	20.4041603822132	4.43533381763943	7.2905439164222	5.5506141141836	2.76253049835036	0.617894097633072	2.37148521357307
sus_circSETBP1_1	1:94314527|94315177	24.3352621624474	1.98831921860149	0.441746279656083	4.50104349526039	6.76206653673192e-06	0.000973538696979493	20.0705570262533	32.481622969821	44.517981833795	58.2880947027295	41.8031355620971	37.6692191671628	3.16809558402816	5.46790793731665	3.70040940945573	9.66885674422626	19.7726111242583	15.414653888225
sus_circSH3GLB1_9	4:129368386|129385680	27.5445165368866	1.67279928591009	0.387953268878925	4.31185769034504	1.61888621184963e-05	0.00198111200175098	57.3444486464381	45.7148767723406	38.1582701432529	26.4945885012407	48.2343871870352	35.0533011694431	25.3447646722253	18.2263597910555	7.40081881891146	15.193917740927	8.03262326922993	5.33584173053941
sus_circSPRYD7_6	11:17870879|17878988	5.81834488918943	4.82239213143353	1.16496514476327	4.13951623626771	3.48038969162691e-05	0.0037858905645586	10.0352785131267	0	12.7194233810843	31.7935062014888	0	13.0795899885982	1.26723823361127	0	0.925102352363933	0	0	0
sus_circSYNE2_56	1:194001520|194011399	4.65498662889495	2.12356606312122	0.643771116694754	3.29863519510477	0.000971560828690911	0.0409981918658794	4.30083364848286	8.42116151069433	8.47961558738953	5.29891770024813	8.03906453117253	9.41730479179069	2.53447646722253	5.46790793731665	0	2.07189787376277	1.23578819526614	0.592871303393267
sus_circTMEM135_10	9:20809498|20833620	54.1491529471573	1.07767115578551	0.318594097348837	3.38258355931041	0.000718074291921478	0.0345992497990227	118.989730941359	56.5420844289476	85.8561078223189	63.5870124029776	41.8031355620971	73.2457039361498	18.3749543873633	38.2753555612165	38.8542987992852	50.416181594894	24.7157639053229	39.1295060239556
sus_circTMEM236_3	10:44028821|44075941	1.71949863872248	4.55338133902514	1.40660057733841	3.2371530428639	0.00120728646797813	0.0482578307581329	0	2.40604614591266	2.11990389684738	11.9225648255583	0	4.18546879635142	0	0	0	0	0	0
sus_circTMEM87A_3	1:129106542|129114618	9.19610527559321	5.17003657518972	0.825403662345382	6.2636462752044	3.76078041761297e-10	3.13120904905883e-07	20.0705570262533	15.6392999484323	28.6187026074396	14.5720236756824	12.862503249876	16.2186915858617	0	0	0	0	0	2.37148521357307
sus_circUTRN_108	1:20819147|20821172	6.47424088788828	2.97740780548564	0.627689953860423	4.7434370857363	2.10122221989145e-06	0.000367338670227453	5.73444486464381	8.42116151069433	12.7194233810843	15.8967531007444	11.2546903436415	13.6027735881421	0	3.6452719582111	1.85020470472787	2.76253049835036	0.617894097633072	1.18574260678653
sus_circUTRN_60	1:20776417|20798556	7.06953880665292	2.66181265173717	0.612249399543283	4.34759536509597	1.37638230654099e-05	0.00182091659203193	11.4688897292876	7.21813843773799	11.6594714326606	3.9741882751861	19.2937548748141	18.8346095835814	0	3.6452719582111	1.85020470472787	2.07189787376277	1.85368229289922	2.96435651696634
sus_circYAF2_3	5:73463796|73474253	1.66712512011674	3.98209992271189	1.17637471854312	3.38506078032986	0.00071162495233986	0.0345992497990227	5.73444486464381	3.609069218869	4.23980779369476	2.64945885012407	0	3.13910159726356	0.633619116805633	0	0	0	0	0
sus_circZCCHC2_34	1:159000920|159006320	2.74115269327742	2.98567310055883	0.890273479857477	3.35365836241331	0.000797507631419761	0.0361462949611086	2.8672224323219	9.62418458365066	4.23980779369476	5.29891770024813	1.60781290623451	5.7550195949832	1.26723823361127	0	0.925102352363933	0.69063262458759	0.617894097633072	0
sus_circ3:115740378|115743966	3:115740378|115743966	1.55624676548356	-3.96749830237938	1.22395655198507	-3.24153524563001	0.00118887731854851	0.0482578307581329	0	0	0	0	0	0	7.60342940166759	0	2.7753070570918	3.45316312293795	2.47157639053229	2.37148521357307
sus_circACAP2_22	13:132321056|132337788	29.161138625892	-1.4560705871787	0.378550449555931	-3.84643734774792	0.000119847758444789	0.00967354685974916	18.6369458100924	13.2332538025197	14.8393272779317	6.62364712531017	12.862503249876	24.5896291785646	32.3145749570873	71.0828031851164	24.9777635138262	63.5382014620582	35.2199635650851	32.0150503832364
sus_circAFDN_35	1:1657903|1663793	3.20767243864509	-3.17123919448428	0.930895675804963	-3.40665369590642	0.000657645114404885	0.0335330503647074	0	0	0	0	1.60781290623451	1.56955079863178	3.8017147008338	7.2905439164222	7.40081881891146	3.45316312293795	8.03262326922993	5.33584173053941
sus_circATRX_77	X:61720719|61728597	2.21864537368514	-4.39821705701867	1.14610682977622	-3.83752800589926	0.000124279064518008	0.00981203259380078	0	0	0	0	0	0	7.60342940166759	5.46790793731665	7.40081881891146	0.69063262458759	3.08947048816536	2.37148521357307
sus_circBIRC6_245	3:107207592|107229406	3.2239361587377	-4.50008813649642	1.31952388663419	-3.41038777856089	0.000648705741270322	0.0334254168791392	0	0	0	0	0	0.523183599543927	4.43533381763943	0	3.70040940945573	6.9063262458759	0	23.1219808323374
sus_circCEP112_39	12:12736751|12757927	3.07469924080198	-4.41362658202676	1.10865210594233	-3.98107445822716	6.86044531421041e-05	0.00671637596261199	0	0	0	0	0	0.523183599543927	14.5732396865296	3.6452719582111	6.47571646654753	5.52506099670072	5.56104687869765	0.592871303393267
sus_circCEP162_24	1:53378683|53388118	2.26488467022835	-4.49897652567181	1.08201910188443	-4.15794556476541	3.21122516452901e-05	0.00357248799553853	0	0	0	0	0	0	6.96981028486196	1.82263597910555	2.7753070570918	3.45316312293795	7.41472917159686	4.74297042714614
sus_circCLIP1_41	14:30413534|30417971	4.29582213883628	-5.30669089506094	1.10717071068484	-4.79301958031247	1.64289583124701e-06	0.000297850929405707	0	0	0	0	0	0	4.43533381763943	23.6942677283721	5.5506141141836	11.740754617989	4.94315278106457	1.18574260678653
sus_circCOG5_12	9:107064877|107075930	3.32448595896894	-3.31096017202726	1.01029520835518	-3.27722050411157	0.00104834463644641	0.0438602307299588	2.8672224323219	1.20302307295633	0	0	0	0	6.96981028486196	14.5810878328444	3.70040940945573	2.07189787376277	4.94315278106457	3.5572278203596
sus_circCYLD_21	6:34078389|34080190	1.4352485966513	-3.82114019124238	1.1482143201586	-3.32789804495258	0.000875038841511413	0.0383854151445334	0	0	0	0	0	0	3.16809558402816	1.82263597910555	2.7753070570918	3.45316312293795	1.85368229289922	4.15009912375287
sus_circDARS2_1	9:116111679|116120575	1.4239339671271	-3.76237772200264	1.16124996011941	-3.23993786972079	0.00119555746856341	0.0482578307581329	0	0	0	0	0	0	3.8017147008338	3.6452719582111	2.7753070570918	2.07189787376277	1.23578819526614	3.5572278203596
sus_circDCUN1D4_6	8:39008497|39032833	5.80986524247801	-5.84663527265016	0.966131434434673	-6.05159408364691	1.43419482587049e-09	1.00291195323372e-06	0	0	0	0	0	0	17.7413352705577	5.46790793731665	6.47571646654753	11.0501219934014	12.9757760502945	16.0075251916182
sus_circDIAPH2_5	X:78666470|78695812	2.61220322538561	-4.61805091471466	1.07018673365368	-4.31518235976294	1.59471203565935e-05	0.00198111200175098	0	0	0	0	0	0	5.06895293444506	9.11317989552775	3.70040940945573	1.38126524917518	5.56104687869765	6.52158433732594
sus_circEEA1_8	5:90201147|90213304	1.84094860093665	-4.21449919427359	1.18845804947837	-3.5461909624184	0.000390842868164672	0.0241031143466948	0	0	0	0	0	0	6.33619116805633	0	1.85020470472787	4.14379574752554	6.79683507396379	2.96435651696634
sus_circENSSSCG00000041410_2	7:23022971|23023608	6.98848384070639	-6.05926972926592	0.967860920414982	-6.26047565456815	3.83804990691583e-10	3.13120904905883e-07	0	0	0	0	0	0	15.8404779201408	18.2263597910555	13.876535285459	20.0283461130401	11.7399878550284	4.15009912375287
sus_circENSSSCG00000041410_4	7:23022971|23026682	3.01399356431632	-4.80938380931196	1.12034033768994	-4.29278822471799	1.76443282260174e-05	0.00210656065039891	0	0	0	0	0	0	5.06895293444506	10.9358158746333	11.1012282283672	4.14379574752554	4.3252586834315	0.592871303393267
sus_circENSSSCG00000043604_6	X:59556112|59571888	9.25778869803745	-6.50947986197645	1.02505517919436	-6.35037019869757	2.14797386472773e-10	3.13120904905883e-07	0	0	0	0	0	0	33.5818131906985	0	15.7267399901869	20.7189787376277	18.5368229289922	22.5291095289442
sus_circENSSSCG00000044189_2	2:151831534|151835178	11.2010525862792	-6.2476251291396	1.79871430205265	-3.47338380642772	0.000513939839994728	0.0289165001928068	0	0	0	1.32472942506203	0	0	36.1162896579211	0	23.1275588090983	44.2004879736057	0	29.6435651696634
sus_circENSSSCG00000050244_52	12:59319172|59323398	38.5795769555416	-1.13387965632297	0.261172789561273	-4.34149230564065	1.41518235441513e-05	0.00182297832233213	18.6369458100924	21.654415313214	26.4987987105923	22.5204002260546	22.5093806872831	31.9141995721796	68.4308646150083	41.9206275194276	44.4049129134688	54.5599773424196	49.4315278106457	60.4728729461133
sus_circENSSSCG00000050244_59	12:59320434|59323398	2.5907208243886	-4.68145521711243	1.16450580114326	-4.02012185127492	5.81680475911978e-05	0.00605814027572156	0	0	0	0	0	0	12.6723823361127	1.82263597910555	1.85020470472787	5.52506099670072	8.03262326922993	1.18574260678653
sus_circEVI5_44	4:124520319|124539837	10.9767901001254	-1.45359660354957	0.446608450824655	-3.25474495806232	0.00113494237066411	0.0466852344907632	5.73444486464381	12.0302307295633	4.23980779369476	3.9741882751861	4.82343871870352	5.23183599543927	13.9396205697239	5.46790793731665	18.5020470472787	22.7908766113905	14.8294583431937	20.1576243153711
sus_circFAM13A_16	8:130257256|130264004	7.46534442323671	-2.93846280283153	0.659788298744745	-4.45364491674374	8.44246794250129e-06	0.00118073944510125	5.73444486464381	0	3.17985584527107	0	0	1.56955079863178	22.8102882050028	7.2905439164222	14.8016376378229	13.1220198671642	8.03262326922993	13.0431686746519
sus_circGTF2I_94	3:11792080|11794655	6.00999738890254	-2.13353611240474	0.66017140131396	-3.23179118053023	0.00123016918029853	0.0485619204642041	0	2.40604614591266	4.23980779369476	5.29891770024813	0	1.04636719908785	10.1379058688901	18.2263597910555	10.1761258760033	10.3594893688138	3.70736458579843	6.52158433732594
sus_circHEATR3_48	6:34743079|34747797	8.7273232593967	-1.8012945116367	0.556659868280858	-3.23589792308841	0.00121260739187954	0.0482578307581329	8.60166729696571	4.81209229182533	1.05995194842369	0	3.21562581246901	5.23183599543927	11.4051441025014	16.4037238119499	20.3522517520065	6.21569362128831	18.5368229289922	8.89306955089901
sus_circHEBP1_1	5:59503417|59504763	2.08793889007316	-4.32516222785617	1.107113685455	-3.90670107747662	9.35647850635415e-05	0.00803508110326378	0	0	0	0	0	0	1.26723823361127	3.6452719582111	7.40081881891146	4.83442837211313	4.94315278106457	2.96435651696634
sus_circHTT_19	8:1861464|1862708	2.52077577813109	-4.56886740543347	1.07368989917797	-4.25529513589674	2.08773444430855e-05	0.00237661862904427	0	0	0	0	0	0	1.9008573504169	7.2905439164222	7.40081881891146	3.45316312293795	3.08947048816536	7.11445564071921
sus_circKTN1_5	1:184914188|184923633	13.707988796032	-1.28167738060875	0.379028532570874	-3.38147994272461	0.000720964960061351	0.0345992497990227	7.16805608080476	14.436276875476	7.41966363896583	9.27310597543424	4.82343871870352	5.7550195949832	17.1077161537521	14.5810878328444	15.7267399901869	23.481509235978	21.0083993195244	23.7148521357307
sus_circLGR4_9	2:32949754|32963491	4.0338822186288	-4.77313485163788	0.973741382845373	-4.90185067177723	9.49379934907361e-07	0.000204567923562113	1.43361121616095	0	0	0	0	0	5.06895293444506	5.46790793731665	9.25102352363933	10.3594893688138	5.56104687869765	11.2645547644721
sus_circLNPEP_7	2:103609419|103628039	4.67594053179626	-2.86716545707983	0.824096427986794	-3.47916258305366	0.000502983331189135	0.0286291093740793	0	0	4.23980779369476	0	0	1.56955079863178	6.33619116805633	12.7584518537388	1.85020470472787	12.4313872425766	8.03262326922993	8.89306955089901
