circ_name	circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Z180_1SF	Z180_2SF	Z180_3SF	Z180_1PF	Z180_2PF	Z180_3PF	Y180_1SF	Y180_2SF	Y180_3SF	Y180_1PF	Y180_2PF	Y180_3PF
sus_circMAPK6_15	1:119735151|119740313	10.9918262948403	2.70399537444639	0.558149754443938	4.84456967492581	1.2688638580458e-06	0.000433739962141988	11.2374450929685	13.7190178815483	16.2944142926057	17.881526859542	38.0617858793263	17.7696150246976	1.61914292740002	4.62641839038457	1.99537437325883	6.36172038137761	0	2.33545443497363
sus_circMETTL4_3	6:104058131|104065876	2.76429542929249	3.51064790968661	1.02796235236304	3.41515221993925	0.00063746376382211	0.0315045344481723	10.0545561358139	6.45600841484626	4.38695769416309	2.46641749786787	2.37886161745789	5.07703286419931	0.809571463700011	1.54213946346152	0	0	0	0
sus_circNCOA4_2	14:90510793|90511831	5.01824898388346	3.08405771593174	0.78297345150418	3.93890458227788	8.18544730366317e-05	0.00908007819650426	10.0545561358139	7.26300946670204	8.14720714630287	6.78264811913664	11.8943080872895	8.46172144033218	0	1.54213946346152	0	2.1205734604592	3.9528244871037	0
sus_circNCOA6_22	17:38164322|38173595	9.12890298737801	1.93751413793547	0.510722919075973	3.79366984634432	0.00014843701364264	0.0121777725992422	12.420334050123	13.7190178815483	13.7875813245126	24.0475706042117	9.51544646983158	15.2310985925979	3.23828585480004	4.62641839038457	1.99537437325883	3.1808601906888	0	7.78484811657878
sus_circPHC3_33	13:108842609|108854260	13.1490312838028	1.41179291448266	0.389903067415227	3.62088178439277	0.000293600652540648	0.0204127097749447	20.7005567502051	16.1400210371156	11.9074565984427	22.1977574808108	23.7886161745789	21.1543036008305	7.2861431733001	9.25283678076915	5.98612311977649	5.30143365114801	3.9528244871037	10.1203025515524
sus_circPPP2R1B_5	9:39494895|39504434	15.8533599704662	7.09090544805254	0.911678346214084	7.7778588001995	7.37623309259393e-15	3.02573081458203e-11	37.2610021503691	33.8940441779429	38.2292027634212	12.3320874893393	38.0617858793263	30.4621971851959	0	0	0	0	0	0
sus_circPTP4A2_8	6:88432187|88432891	2.66042817848683	3.45989861634449	1.04240010668089	3.31916563915287	0.000902868569525171	0.0385788215853359	9.4631116572366	4.03500525927891	3.76024945213979	6.78264811913664	2.37886161745789	3.38468857613287	0	0	0	2.1205734604592	0	0
sus_circPTPN4_50	15:31364330|31387416	15.9751250471007	3.16536990887697	0.565808402055522	5.59442012062301	2.21360353347326e-08	2.27005042357682e-05	33.7123352789054	32.2800420742313	21.3080802287921	8.01585686807057	30.9252010269526	44.0009514897274	0.809571463700011	1.54213946346152	3.99074874651766	2.1205734604592	9.88206121775925	3.11393924663151
sus_circRB1_7	11:19200035|19204789	3.61967542989935	3.87513722932169	0.987888546051173	3.92264617786242	8.75817231651674e-05	0.00908007819650426	5.91444478577288	4.03500525927891	5.64037417820968	4.93283499573574	7.13658485237368	12.6925821604983	0	3.08427892692305	0	0	0	0
sus_circREV3L_52	1:77263699|77279692	2.66097656085831	3.45383685610501	1.03188815383151	3.34710389229739	0.000816605995050305	0.0368100856230368	4.7315558286183	8.07001051855782	3.76024945213979	1.23320874893393	6.34363097988772	5.92320500823253	0.809571463700011	0	0	1.0602867302296	0	0
sus_circSEC24A_35	2:136907206|136920524	10.4311945467005	2.21617880316231	0.593619824017899	3.7333301778269	0.000188964618044916	0.0138416582717901	27.7978904931325	5.64900736299048	13.7875813245126	25.2807793531456	7.13658485237368	24.5389921769633	4.85742878220007	7.71069731730762	0	5.30143365114801	0	3.11393924663151
sus_circSEC62_7	13:108671003|108676745	2.85919487485977	4.04981371356843	1.21983051745821	3.31998064944884	0.000900236878168865	0.0385788215853359	0.591444478577288	0	6.89379066225628	6.16604374466967	11.8943080872895	6.76937715226575	0	0	1.99537437325883	0	0	0
sus_circSTRN3_10	7:68514625|68521235	16.5341593815287	1.59012294440405	0.406586723798071	3.91090719723985	9.19500997087605e-05	0.00919949534159355	37.2610021503691	24.2100315556735	21.3080802287921	19.114735608476	18.2379390671772	28.7698528971294	12.9531434192002	7.71069731730762	9.97687186629415	10.602867302296	5.92923673065555	2.33545443497363
sus_circTOGARAM1_45	1:175244214|175246746	9.48808697728929	1.60903119618184	0.461026778146498	3.49010355244603	0.000482833415661494	0.0267646306897763	21.2920012287824	12.1050157778367	11.2807483564194	14.7985049872072	8.72249259734561	18.6157871687308	6.47657170960009	4.62641839038457	3.99074874651766	5.30143365114801	1.97641224355185	4.67090886994727
sus_circTOP1_29	17:43775146|43777223	6.27739247788609	2.39007783203747	0.72910028604342	3.27811945460563	0.00104501162346612	0.0432993704995759	11.8288895715458	4.03500525927891	5.01366593618638	14.1819006127402	2.37886161745789	25.3851643209966	1.61914292740002	1.54213946346152	1.99537437325883	1.0602867302296	3.9528244871037	2.33545443497363
sus_circTTC3_28	13:200708916|200718953	2.00204882261199	3.56614114807816	1.0908567015045	3.26911971403739	0.00107882646745366	0.043385746759754	1.18288895715458	4.84200631113469	2.50683296809319	4.93283499573574	5.55067710740175	4.23086072016609	0	0	0	0	0	0.778484811657878
sus_circULK2_6	12:59821853|59822490	12.8780067128849	3.25728969730717	0.702911379249282	4.63399767519199	3.58671022993655e-06	0.00105090609737141	29.5722239288644	8.07001051855782	50.7633676038871	14.1819006127402	4.75772323491579	32.1545414732623	3.23828585480004	4.62641839038457	3.99074874651766	3.1808601906888	0	0
sus_circUSP8_58	1:121343117|121348284	11.9212187431327	1.88920018048197	0.503109550724265	3.75504734060865	0.000173308717530098	0.0134134407416691	17.7433343573186	14.5260189334041	20.6813719867688	12.9486918638063	24.5815700470649	25.3851643209966	8.09571463700011	0	0	4.24114692091841	3.9528244871037	10.8987873632103
sus_circWASF3_24	11:4338231|4345913	24.0412018205273	1.52362893662443	0.432019448862442	3.52676005822498	0.000420677808938873	0.0253767701804009	62.1016702506152	23.4030305038177	29.455287375095	58.5774155743619	9.51544646983158	30.4621971851959	13.7627148829002	16.9635340980768	9.97687186629415	9.54258057206641	13.8348857048629	10.8987873632103
sus_circ2:133694102|133702800	2:133694102|133702800	2.84895944816776	-5.41412177010658	1.36898287226443	-3.95484989607729	7.65827178205385e-05	0.00908007819650426	0	0	0	0	0	0	4.04785731850006	10.7949762442307	0	0	17.7877101919666	1.55696962331576
sus_circ7:78055271|78056399	7:78055271|78056399	15.9074088074809	-1.67025009653423	0.482929427471915	-3.45858007717155	0.000543030821185973	0.0285578516474982	4.7315558286183	9.68401262226939	13.1608730824893	8.01585686807057	3.17181548994386	5.92320500823253	8.09571463700011	40.0956260499996	33.9213643454001	31.808601906888	23.7169469226222	8.56333292823666
sus_circANKRD42_44	9:17351072|17398149	5.06172543366783	-2.33960998609276	0.669234191189309	-3.49595106898976	0.000472375313160456	0.0267646306897763	0.591444478577288	0.807001051855782	1.2534164840466	0.616604374466967	3.17181548994386	4.23086072016609	9.71485756440013	13.8792551711537	3.99074874651766	12.7234407627552	1.97641224355185	7.78484811657878
sus_circARFGAP3_13	5:6010064|6011187	3.04331494470922	-4.02348704880448	1.06032372893477	-3.79458361537053	0.000147891436942588	0.0121777725992422	1.18288895715458	0	0.626708242023298	0	0	0	0.809571463700011	4.62641839038457	9.97687186629415	6.36172038137761	5.92923673065555	7.0063633049209
sus_circARHGAP28_32	6:100602832|100607627	4.95625312865773	-2.26632149633014	0.661186071913085	-3.42766067314868	0.000608805915143325	0.0308311341224434	1.77433343573186	3.22800420742313	2.50683296809319	0	0.792953872485965	1.69234428806644	3.23828585480004	10.7949762442307	5.98612311977649	7.42200711160721	15.8112979484148	6.22787849326302
sus_circBNC2_12	1:206352676|206354645	8.21880242514988	-3.08101556744782	0.77422702489094	-3.97947303361287	6.90681935185631e-05	0.0090682170559528	1.18288895715458	4.84200631113469	1.88012472606989	0	2.37886161745789	0	5.66700024590008	21.5899524884613	15.9629949860706	2.1205734604592	37.5518326274851	5.44939368160515
sus_circC12orf29_2	5:94479159|94482115	4.67072772994277	-2.52982745229316	0.637723210380627	-3.96696781787702	7.2792817158893e-05	0.0090682170559528	2.36577791430915	0.807001051855782	0.626708242023298	1.23320874893393	0.792953872485965	2.53851643209966	11.3340004918002	7.71069731730762	9.97687186629415	8.48229384183681	3.9528244871037	6.22787849326302
sus_circCDC42BPA_100	10:14786194|14794270	3.60752835696292	-5.84741219425659	1.14541182383653	-5.10507406381648	3.30664981094573e-07	0.000150709750272215	0	0	0	0	0	0	6.47657170960009	3.08427892692305	0	6.36172038137761	7.9056489742074	19.4621202914469
sus_circCECR2_2	5:69698164|69699755	3.34494586268826	-3.15710698267327	0.882727029023754	-3.5765382489362	0.00034817439256191	0.0223158024732649	1.77433343573186	0	1.2534164840466	0	0	0.846172144033218	7.2861431733001	3.08427892692305	3.99074874651766	11.6631540325256	7.9056489742074	2.33545443497363
sus_circCEP162_43	1:53397627|53413955	1.84398329821831	-4.8476793934169	1.28780170042192	-3.76430578700793	0.000167012411189028	0.0133185833724149	0	0	0	0	0	0	1.61914292740002	7.71069731730762	0	1.0602867302296	3.9528244871037	7.78484811657878
sus_circCHCHD6_3	13:73237139|73239444	4.03341029682557	-2.55082971786229	0.791824649429323	-3.22145783122652	0.00127540229329103	0.0498257162579029	1.18288895715458	0	2.50683296809319	0	0.792953872485965	2.53851643209966	4.85742878220007	16.9635340980768	5.98612311977649	8.48229384183681	1.97641224355185	3.11393924663151
sus_circCLIP1_41	14:30413534|30417971	1.89236029525135	-4.89552669893362	1.38286707892234	-3.54012816817411	0.000399932755915979	0.0246403752366282	0	0	0	0	0	0	2.42871439110003	6.1685578538461	3.99074874651766	0	0	10.1203025515524
sus_circCOG3_34	11:21789455|21805764	3.18670567516836	-3.3206060743908	0.927921032593201	-3.5785438175821	0.000345513946992918	0.0223158024732649	0.591444478577288	0	0.626708242023298	0.616604374466967	0	1.69234428806644	8.90528610070012	6.1685578538461	0	7.42200711160721	9.88206121775925	2.33545443497363
sus_circCOPS4_13	8:135301398|135305034	2.10541091418423	-4.4058614399181	1.14585537452429	-3.84504147545428	0.000120532049970383	0.0109261612557799	0	0	0	0	0.792953872485965	0	2.42871439110003	6.1685578538461	5.98612311977649	3.1808601906888	5.92923673065555	0.778484811657878
sus_circDARS2_1	9:116111679|116120575	1.77465918765957	-4.69597141650993	1.40033992895387	-3.35345105814278	0.000798105270464293	0.0363758646604948	0	0	0	0	0	0	0.809571463700011	1.54213946346152	1.99537437325883	0	13.8348857048629	3.11393924663151
sus_circEDC3_7	7:58850363|58868520	16.3272418421781	-1.40549710265889	0.408638296037912	-3.43946496519379	0.000582865220736773	0.029886414193278	4.14011135004101	6.45600841484626	9.40062363034947	9.24906561700451	11.8943080872895	12.6925821604983	26.7158583021004	26.2163708788459	15.9629949860706	34.9894620975768	29.6461836532777	8.56333292823666
sus_circEMC2_26	4:29058486|29068902	3.35407004049586	-3.05082697165825	0.872531755473949	-3.49652256495935	0.000471364626167397	0.0267646306897763	1.18288895715458	1.61400210371156	0.626708242023298	0.616604374466967	0	0	2.42871439110003	3.08427892692305	11.972246239553	8.48229384183681	7.9056489742074	2.33545443497363
sus_circENSSSCG00000001924_21	7:60723646|60728445	1.5825864683043	-4.57337233716393	1.37334911485875	-3.33008722085519	0.000868187838014203	0.0381292175127499	0	0	0	0	0	0	0.809571463700011	10.7949762442307	3.99074874651766	1.0602867302296	0	2.33545443497363
sus_circENSSSCG00000012071_1	13:203325937|203330171	3.78778452441247	-5.82885973660321	1.19951968413963	-4.8593281241433	1.17784784538925e-06	0.000433739962141988	0	0	0	0	0	0	0	4.62641839038457	21.9491181058471	6.36172038137761	3.9528244871037	8.56333292823666
sus_circENSSSCG00000022963_19	3:40456609|40457300	4.79109240693255	-2.67052569326657	0.762191147959907	-3.50374797767534	0.000458759301756698	0.0267646306897763	2.36577791430915	1.61400210371156	1.88012472606989	0	0.792953872485965	0.846172144033218	2.42871439110003	15.4213946346152	7.98149749303532	12.7234407627552	9.88206121775925	1.55696962331576
sus_circENSSSCG00000042998,ENSSSCG00000041976_1	17:20071813|20097430	2.64224197008404	-4.79399802390342	1.238646927899	-3.87035071570802	0.000108678891560716	0.0106143050757632	0	0	0	0.616604374466967	0	0	0.809571463700011	3.08427892692305	0	3.1808601906888	17.7877101919666	6.22787849326302
sus_circENSSSCG00000043604_6	X:59556112|59571888	6.9792198894982	-6.28900299887984	1.01343481671235	-6.2056314773966	5.44777035933564e-10	7.44891800466494e-07	0.591444478577288	0	0	0	0	0	21.0488580562003	10.7949762442307	0	14.8440142232144	17.7877101919666	18.6836354797891
sus_circEXOC4_15	18:15347146|15348948	4.45403324501873	-5.05506093774386	1.06370182114997	-4.75232893018724	2.0108688651542e-06	0.000634506468066349	1.18288895715458	0	0	0	0	0	4.04785731850006	16.9635340980768	3.99074874651766	6.36172038137761	17.7877101919666	3.11393924663151
sus_circFAM114A2_10	16:69126081|69133446	19.0202140014413	-2.08111974141187	0.52933169345667	-3.93159859335388	8.43828764127776e-05	0.00908007819650426	0.591444478577288	4.84200631113469	8.14720714630287	16.0317137361411	3.96476936242982	10.1540657283986	42.0977161124006	21.5899524884613	15.9629949860706	54.0746232417097	37.5518326274851	13.2342417981839
sus_circGCA_1	15:69042226|69046083	3.92981250563902	-2.78060441646955	0.798850699250046	-3.48075606503188	0.000500000633372597	0.0273467013079253	1.18288895715458	2.42100315556735	0.626708242023298	0	0.792953872485965	0.846172144033218	4.04785731850006	13.8792551711537	5.98612311977649	3.1808601906888	11.8584734613111	2.33545443497363
sus_circGOLGA4,ITGA9_42	13:22209224|22219312	3.22537183402835	-5.6834792509726	1.04047798452769	-5.46237338558636	4.698106050671e-08	3.85432620397049e-05	0	0	0	0	0	0	9.71485756440013	3.08427892692305	3.99074874651766	7.42200711160721	5.92923673065555	8.56333292823666
sus_circGOLPH3_1	16:18379579|18387297	11.4234356725837	-1.79161786342153	0.520695324913399	-3.44081803254045	0.000579958422798545	0.029886414193278	8.28022270008203	2.42100315556735	6.26708242023298	4.31623062126877	2.37886161745789	5.92320500823253	3.23828585480004	27.7585103423074	29.9306155988825	15.904300953444	19.7641224355185	10.8987873632103
sus_circGRB10_18	9:136668813|136711859	1.43534084172707	-4.47530668723465	1.29179804095268	-3.46440120309688	0.000531413299987075	0.0283151486828026	0	0	0	0	0	0	1.61914292740002	1.54213946346152	0	4.24114692091841	5.92923673065555	3.89242405828939
sus_circHERC6_39	8:130624649|130648577	1.60492479829572	-4.60771321821544	1.38416668195252	-3.328871644068	0.000871985807536929	0.0381292175127499	0	0	0	0	0	0	0.809571463700011	1.54213946346152	1.99537437325883	0	7.9056489742074	7.0063633049209
sus_circHSPBAP1_18	13:137806868|137808141	2.67763667803312	-3.83340830825845	1.10653008533618	-3.46435072941898	0.00053151302988196	0.0283151486828026	1.77433343573186	0	0	0	0	0	1.61914292740002	9.25283678076915	5.98612311977649	2.1205734604592	5.92923673065555	5.44939368160515
sus_circINTS10_13	17:12061716|12084564	4.04696539122806	-4.06348778865925	0.92954845155665	-4.37146421131078	1.2341608208156e-05	0.00294688862494926	1.18288895715458	0	0.626708242023298	0	0.792953872485965	0	4.85742878220007	3.08427892692305	7.98149749303532	15.904300953444	7.9056489742074	6.22787849326302
sus_circKLHDC2_2	1:179614385|179618306	2.96492859343108	-2.87312849891885	0.863240280202143	-3.32830680496751	0.000873755837688564	0.0381292175127499	0.591444478577288	0	1.88012472606989	0	0.792953872485965	0.846172144033218	4.04785731850006	1.54213946346152	9.97687186629415	5.30143365114801	5.92923673065555	4.67090886994727
sus_circLGR4_9	2:32949754|32963491	2.19203874444008	-5.01202516579268	1.27074408395108	-3.94416564994659	8.00782927728824e-05	0.00908007819650426	0	0	0	0	0	0	0.809571463700011	7.71069731730762	5.98612311977649	0	7.9056489742074	3.89242405828939
sus_circLRRIQ3_6	6:138964559|138981411	14.1940955329868	-2.21387945440175	0.453278588002537	-4.88414743824024	1.03877327611464e-06	0.000426104797862225	4.7315558286183	5.64900736299048	9.40062363034947	0.616604374466967	7.13658485237368	2.53851643209966	23.4775724473003	26.2163708788459	27.9352412256236	11.6631540325256	23.7169469226222	27.2469684080257
sus_circLUC7L2_23	18:10283699|10300806	5.23619624430358	-2.92815177587618	0.698521189837108	-4.19192977747606	2.76591617718554e-05	0.00492380350875875	1.77433343573186	0.807001051855782	2.50683296809319	1.23320874893393	0	0.846172144033218	7.2861431733001	18.5056735615383	3.99074874651766	6.36172038137761	3.9528244871037	15.5696962331576
sus_circLYST_79	14:55594527|55599982	1.66831748207681	-4.62040647623593	1.36315209610459	-3.38950179472961	0.000700197505358391	0.0337907078468249	0	0	0	0	0	0	3.23828585480004	3.08427892692305	0	1.0602867302296	11.8584734613111	0.778484811657878
sus_circMIB1_10	6:106936502|106958839	3.11418420609091	-5.59367950999989	1.05568534023341	-5.29862383876918	1.1667872900443e-07	5.98270182970213e-05	0	0	0	0	0	0	8.09571463700011	10.7949762442307	3.99074874651766	7.42200711160721	3.9528244871037	3.11393924663151
sus_circMRS2_13	7:19265492|19273195	9.23157430833208	-1.64322652196197	0.458823179547892	-3.58139386850758	0.000341765969611052	0.0223158024732649	1.18288895715458	4.03500525927891	5.01366593618638	7.3992524936036	3.96476936242982	5.07703286419931	11.3340004918002	7.71069731730762	13.9676206128118	13.7837274929848	21.7405346790703	15.5696962331576
sus_circNBAS_94	3:122089927|122094251	13.0974012971828	-2.26141797031426	0.54517943084624	-4.14802511313392	3.35355619858252e-05	0.0055025150106342	0.591444478577288	1.61400210371156	10.6540401143961	1.23320874893393	7.92953872485965	5.07703286419931	14.5722863466002	30.8427892692305	23.944492479106	29.6880284464288	17.7877101919666	13.2342417981839
sus_circPCDH19_2	X:82070406|82145774	1.82524289216565	-4.24344865797638	1.17763311220524	-3.60337070518516	0.000314117033093953	0.0211230831106786	0	0	0.626708242023298	0	0	0	1.61914292740002	9.25283678076915	1.99537437325883	2.1205734604592	3.9528244871037	2.33545443497363
sus_circPPARA_5	5:3311693|3313241	3.08120275446724	-4.49399830911311	1.33058235710827	-3.37746723087464	0.000731566691599169	0.0348940298713929	0	0	0	0	1.58590774497193	0	3.23828585480004	6.1685578538461	0	4.24114692091841	21.7405346790703	0
sus_circPSPC1_31	11:555885|562934	2.2153477224359	-4.60345801739183	1.12861972037943	-4.07883889876053	4.52611866391346e-05	0.00669443270781325	0	0.807001051855782	0	0	0	0	9.71485756440013	1.54213946346152	3.99074874651766	4.24114692091841	3.9528244871037	2.33545443497363
sus_circRALGAPA1_106	7:64286782|64287500	71.1466234668223	-1.04152914810355	0.259609635557158	-4.01190481958916	6.02307850550526e-05	0.00823555600986086	50.2727806790695	41.1570536446449	55.7770335400735	25.2807793531456	60.2644943089333	44.8471236337606	79.3380034426011	103.323344051922	135.6854573816	100.727239371812	90.9149632033851	66.1712089909196
sus_circRUFY1_27	2:78994801|78999927	2.92672793573581	-4.49310504472348	1.17781132049839	-3.81479186566337	0.000136297761179704	0.0116693386943308	0	0	0.626708242023298	0	0	0.846172144033218	8.09571463700011	3.08427892692305	0	13.7837274929848	7.9056489742074	0.778484811657878
sus_circRUFY1_34	2:79002338|79010277	2.1404469571027	-4.4620084407592	1.20247665113903	-3.7106819800057	0.00020670164315294	0.0148752656177782	0	0.807001051855782	0	0	0	0	4.04785731850006	7.71069731730762	5.98612311977649	3.1808601906888	3.9528244871037	0
sus_circS100PBP_5	6:89127456|89131566	49.6485745190583	-1.01227482063821	0.28064270450805	-3.60698783320474	0.000309772179636881	0.0211230831106786	33.1208908003281	24.2100315556735	33.8422450692581	40.6958887148198	37.2688320068403	25.3851643209966	41.2881446487006	78.6491126365378	71.8334774373179	64.6774905440057	102.773436664696	42.0381798295254
